chip_id,scenario,fail_proba,suitable_proba,approve,truly_deployable
CHIP_00963,high_reliability_critical,0.005,0.007,0,0
CHIP_00964,high_reliability_critical,0.669,0.0,0,0
CHIP_00965,high_reliability_critical,0.628,0.02,0,0
CHIP_00966,high_reliability_critical,0.006,0.019,0,0
CHIP_00967,high_reliability_critical,0.018,0.014,0,0
CHIP_00968,high_reliability_critical,0.012,0.015,0,0
CHIP_00969,high_reliability_critical,0.023,0.004,0,0
CHIP_00970,high_reliability_critical,0.024,0.036,0,0
CHIP_00971,high_reliability_critical,0.004,0.108,0,0
CHIP_00972,high_reliability_critical,0.003,0.999,1,1
CHIP_00973,high_reliability_critical,0.928,0.0,0,0
CHIP_00974,high_reliability_critical,0.006,0.003,0,0
CHIP_00975,high_reliability_critical,0.004,0.0,0,0
CHIP_00976,high_reliability_critical,0.016,0.001,0,0
CHIP_00977,high_reliability_critical,0.984,0.0,0,0
CHIP_00978,high_reliability_critical,0.005,0.094,0,0
CHIP_00979,high_reliability_critical,0.024,1.0,0,1
CHIP_00980,high_reliability_critical,0.007,0.999,1,1
CHIP_00981,high_reliability_critical,0.039,0.005,0,0
CHIP_00982,high_reliability_critical,0.005,0.999,1,1
CHIP_00983,high_reliability_critical,0.06,0.957,0,1
CHIP_00984,high_reliability_critical,0.991,0.0,0,0
CHIP_00985,high_reliability_critical,0.005,0.145,0,0
CHIP_00986,high_reliability_critical,0.004,0.998,1,1
CHIP_00987,high_reliability_critical,0.926,0.999,0,0
CHIP_00988,high_reliability_critical,0.016,0.001,0,0
CHIP_00989,high_reliability_critical,0.003,0.0,0,0
CHIP_00990,high_reliability_critical,0.979,0.009,0,0
CHIP_00991,high_reliability_critical,0.019,0.03,0,0
CHIP_00992,high_reliability_critical,0.558,0.003,0,0
CHIP_00993,high_reliability_critical,0.023,0.999,0,1
CHIP_00994,high_reliability_critical,0.01,0.002,0,0
CHIP_00995,high_reliability_critical,0.115,0.0,0,0
CHIP_00996,high_reliability_critical,0.758,0.002,0,0
CHIP_00997,high_reliability_critical,0.037,0.15,0,1
CHIP_00998,high_reliability_critical,0.996,0.001,0,0
CHIP_00999,high_reliability_critical,0.02,0.868,0,1
CHIP_00000,consumer_electronics,0.014,0.085,0,1
CHIP_00001,consumer_electronics,0.007,0.003,0,0
CHIP_00002,consumer_electronics,0.011,0.418,0,1
CHIP_00003,consumer_electronics,0.007,0.111,0,0
CHIP_00004,consumer_electronics,0.005,0.001,0,0
CHIP_00005,consumer_electronics,0.005,0.001,0,0
CHIP_00006,consumer_electronics,0.006,0.999,1,1
CHIP_00007,consumer_electronics,0.03,0.793,0,1
CHIP_00008,consumer_electronics,0.004,0.654,0,0
CHIP_00009,consumer_electronics,0.01,0.0,0,0
CHIP_00010,consumer_electronics,0.064,1.0,0,1
CHIP_00011,consumer_electronics,0.015,1.0,1,1
CHIP_00012,consumer_electronics,0.005,0.994,1,1
CHIP_00013,consumer_electronics,0.837,0.995,0,0
CHIP_00014,consumer_electronics,0.029,0.006,0,0
CHIP_00015,consumer_electronics,0.009,0.0,0,0
CHIP_00016,consumer_electronics,0.007,0.3,0,0
CHIP_00017,consumer_electronics,0.049,0.229,0,0
CHIP_00018,consumer_electronics,0.262,0.999,0,1
CHIP_00019,consumer_electronics,0.003,0.501,0,0
CHIP_00020,consumer_electronics,0.006,0.051,0,0
CHIP_00021,consumer_electronics,0.006,0.001,0,0
CHIP_00022,consumer_electronics,0.008,0.024,0,0
CHIP_00023,consumer_electronics,0.008,0.001,0,0
CHIP_00024,consumer_electronics,0.004,0.99,1,1
CHIP_00025,consumer_electronics,0.003,0.0,0,0
CHIP_00026,consumer_electronics,0.409,0.002,0,0
CHIP_00027,consumer_electronics,0.003,0.868,0,1
CHIP_00028,consumer_electronics,0.995,0.0,0,0
CHIP_00029,consumer_electronics,0.003,0.951,0,1
CHIP_00030,consumer_electronics,0.018,1.0,1,1
CHIP_00031,consumer_electronics,0.003,0.0,0,0
CHIP_00032,consumer_electronics,0.004,0.0,0,0
CHIP_00033,consumer_electronics,0.003,0.001,0,0
CHIP_00034,consumer_electronics,0.019,0.021,0,0
CHIP_00035,consumer_electronics,0.026,1.0,0,1
CHIP_00036,consumer_electronics,0.99,0.0,0,0
CHIP_00037,consumer_electronics,0.036,0.001,0,0
CHIP_00038,consumer_electronics,0.01,0.0,0,0
CHIP_00039,consumer_electronics,0.037,0.018,0,0
CHIP_00040,consumer_electronics,0.33,1.0,0,0
CHIP_00041,consumer_electronics,0.006,0.996,1,1
CHIP_00042,consumer_electronics,0.006,0.987,1,1
CHIP_00043,consumer_electronics,0.995,0.0,0,0
CHIP_00044,consumer_electronics,0.004,1.0,1,1
CHIP_00045,consumer_electronics,0.99,0.003,0,0
CHIP_00046,consumer_electronics,0.011,0.137,0,1
CHIP_00047,consumer_electronics,0.004,0.001,0,0
CHIP_00048,consumer_electronics,0.638,1.0,0,1
CHIP_00049,consumer_electronics,0.01,0.477,0,0
CHIP_00050,consumer_electronics,0.011,0.0,0,0
CHIP_00051,consumer_electronics,0.192,0.001,0,0
CHIP_00052,consumer_electronics,0.02,0.0,0,0
CHIP_00053,consumer_electronics,0.004,0.0,0,0
CHIP_00054,consumer_electronics,0.005,0.069,0,0
CHIP_00055,consumer_electronics,0.003,0.0,0,0
CHIP_00056,consumer_electronics,0.004,0.001,0,0
CHIP_00057,consumer_electronics,0.019,0.903,0,1
CHIP_00058,consumer_electronics,0.004,0.002,0,0
CHIP_00059,consumer_electronics,0.01,0.999,1,1
CHIP_00060,consumer_electronics,0.993,0.0,0,0
CHIP_00061,consumer_electronics,0.004,0.0,0,0
CHIP_00062,consumer_electronics,0.023,0.004,0,0
CHIP_00063,consumer_electronics,0.578,0.001,0,0
CHIP_00064,consumer_electronics,0.006,1.0,1,1
CHIP_00065,consumer_electronics,0.877,0.001,0,0
CHIP_00066,consumer_electronics,0.003,0.0,0,0
CHIP_00067,consumer_electronics,0.005,0.0,0,0
CHIP_00068,consumer_electronics,0.017,1.0,1,1
CHIP_00069,consumer_electronics,0.003,0.054,0,0
CHIP_00070,consumer_electronics,0.004,0.0,0,0
CHIP_00071,consumer_electronics,0.006,0.0,0,0
CHIP_00072,consumer_electronics,0.005,0.114,0,0
CHIP_00073,consumer_electronics,0.079,0.999,0,1
CHIP_00074,consumer_electronics,0.004,0.0,0,0
CHIP_00075,consumer_electronics,0.49,0.01,0,0
CHIP_00076,consumer_electronics,0.02,0.001,0,0
CHIP_00077,consumer_electronics,0.017,1.0,1,1
CHIP_00078,consumer_electronics,0.009,0.001,0,0
CHIP_00079,consumer_electronics,0.009,0.0,0,0
CHIP_00080,consumer_electronics,0.005,0.021,0,0
CHIP_00081,consumer_electronics,0.004,0.0,0,0
CHIP_00082,consumer_electronics,0.006,0.024,0,0
CHIP_00083,consumer_electronics,0.004,0.003,0,0
CHIP_00084,consumer_electronics,0.003,0.0,0,0
CHIP_00085,consumer_electronics,0.003,0.001,0,0
CHIP_00086,consumer_electronics,0.004,0.0,0,0
CHIP_00087,consumer_electronics,0.007,0.0,0,0
CHIP_00088,consumer_electronics,0.007,0.969,0,1
CHIP_00089,consumer_electronics,0.797,0.999,0,0
CHIP_00090,consumer_electronics,0.017,0.391,0,1
CHIP_00091,consumer_electronics,0.003,0.578,0,1
CHIP_00092,consumer_electronics,0.003,0.0,0,0
CHIP_00093,consumer_electronics,0.005,0.003,0,0
CHIP_00094,consumer_electronics,0.008,0.006,0,0
CHIP_00095,consumer_electronics,0.004,0.001,0,0
CHIP_00096,consumer_electronics,0.005,0.0,0,0
CHIP_00097,consumer_electronics,0.012,0.0,0,0
CHIP_00098,consumer_electronics,0.684,0.007,0,0
CHIP_00099,consumer_electronics,0.004,0.0,0,0
CHIP_00100,consumer_electronics,0.006,0.0,0,0
CHIP_00101,consumer_electronics,0.01,0.999,1,1
CHIP_00102,consumer_electronics,0.033,0.003,0,0
CHIP_00103,consumer_electronics,0.025,0.24,0,0
CHIP_00104,consumer_electronics,0.004,0.002,0,0
CHIP_00105,consumer_electronics,0.009,0.0,0,0
CHIP_00106,consumer_electronics,0.012,0.0,0,0
CHIP_00107,consumer_electronics,0.003,0.0,0,0
CHIP_00108,consumer_electronics,0.02,0.558,0,0
CHIP_00109,consumer_electronics,0.004,0.0,0,0
CHIP_00110,consumer_electronics,0.041,0.999,0,1
CHIP_00111,consumer_electronics,0.011,0.029,0,0
CHIP_00112,consumer_electronics,0.005,0.0,0,0
CHIP_00113,consumer_electronics,0.021,0.0,0,0
CHIP_00114,consumer_electronics,0.008,0.005,0,0
CHIP_00115,consumer_electronics,0.008,0.0,0,0
CHIP_00116,consumer_electronics,0.067,0.997,0,1
CHIP_00117,consumer_electronics,0.565,0.0,0,0
CHIP_00118,consumer_electronics,0.01,0.183,0,0
CHIP_00119,consumer_electronics,0.01,0.001,0,0
CHIP_00120,consumer_electronics,0.008,0.001,0,0
CHIP_00121,consumer_electronics,0.002,0.532,0,1
CHIP_00122,consumer_electronics,0.03,0.917,0,1
CHIP_00123,consumer_electronics,0.01,0.999,1,1
CHIP_00124,consumer_electronics,0.078,0.243,0,0
CHIP_00125,consumer_electronics,0.007,0.0,0,0
CHIP_00126,consumer_electronics,0.014,0.97,1,1
CHIP_00127,consumer_electronics,0.005,0.0,0,0
CHIP_00128,consumer_electronics,0.004,0.989,1,1
CHIP_00129,consumer_electronics,0.004,0.001,0,0
CHIP_00130,consumer_electronics,0.005,0.0,0,0
CHIP_00131,consumer_electronics,0.007,0.0,0,0
CHIP_00132,consumer_electronics,0.01,1.0,1,1
CHIP_00133,consumer_electronics,0.003,0.0,0,0
CHIP_00134,consumer_electronics,0.008,0.0,0,0
CHIP_00135,consumer_electronics,0.016,0.61,0,0
CHIP_00136,consumer_electronics,0.063,0.0,0,0
CHIP_00137,consumer_electronics,0.802,1.0,0,0
CHIP_00138,consumer_electronics,0.016,0.973,1,1
CHIP_00139,consumer_electronics,0.017,1.0,1,1
CHIP_00140,consumer_electronics,0.004,1.0,1,1
CHIP_00141,consumer_electronics,0.016,0.0,0,0
CHIP_00142,consumer_electronics,0.048,0.0,0,0
CHIP_00143,consumer_electronics,0.002,0.001,0,0
CHIP_00144,consumer_electronics,0.006,0.001,0,0
CHIP_00145,consumer_electronics,0.003,0.001,0,0
CHIP_00146,consumer_electronics,0.01,0.969,0,1
CHIP_00147,consumer_electronics,0.003,0.0,0,0
CHIP_00148,consumer_electronics,0.033,0.019,0,0
CHIP_00149,consumer_electronics,0.016,0.003,0,0
CHIP_00150,consumer_electronics,0.004,0.995,1,1
CHIP_00151,consumer_electronics,0.005,0.958,0,1
CHIP_00152,consumer_electronics,0.004,0.002,0,0
CHIP_00153,consumer_electronics,0.015,0.86,0,1
CHIP_00154,consumer_electronics,0.004,0.001,0,0
CHIP_00155,consumer_electronics,0.03,0.99,0,1
CHIP_00156,consumer_electronics,0.002,0.999,1,1
CHIP_00157,consumer_electronics,0.027,0.88,0,1
CHIP_00158,consumer_electronics,0.004,0.001,0,0
CHIP_00159,consumer_electronics,0.011,0.004,0,0
CHIP_00160,consumer_electronics,0.004,0.0,0,0
CHIP_00161,consumer_electronics,0.003,0.303,0,1
CHIP_00162,consumer_electronics,0.014,1.0,1,1
CHIP_00163,consumer_electronics,0.068,0.0,0,0
CHIP_00164,consumer_electronics,0.017,0.971,1,1
CHIP_00165,consumer_electronics,0.008,0.0,0,0
CHIP_00166,consumer_electronics,0.014,0.984,1,1
CHIP_00167,consumer_electronics,0.011,0.708,0,1
CHIP_00168,consumer_electronics,0.994,0.0,0,0
CHIP_00169,consumer_electronics,0.035,0.0,0,0
CHIP_00170,consumer_electronics,0.003,0.001,0,0
CHIP_00171,consumer_electronics,0.992,0.855,0,0
CHIP_00172,consumer_electronics,0.003,0.001,0,0
CHIP_00173,consumer_electronics,0.005,0.003,0,0
CHIP_00174,consumer_electronics,0.005,0.0,0,0
CHIP_00175,consumer_electronics,0.051,0.173,0,0
CHIP_00176,consumer_electronics,0.009,0.967,0,1
CHIP_00177,consumer_electronics,0.004,0.005,0,0
CHIP_00178,consumer_electronics,0.004,0.002,0,0
CHIP_00179,consumer_electronics,0.031,0.981,0,1
CHIP_00180,consumer_electronics,0.01,1.0,1,1
CHIP_00181,consumer_electronics,0.025,1.0,0,1
CHIP_00182,consumer_electronics,0.003,0.001,0,0
CHIP_00183,consumer_electronics,0.021,0.991,0,1
CHIP_00184,consumer_electronics,0.028,0.001,0,0
CHIP_00185,consumer_electronics,0.02,1.0,0,1
CHIP_00186,consumer_electronics,0.019,0.0,0,0
CHIP_00187,consumer_electronics,0.031,0.001,0,0
CHIP_00188,consumer_electronics,0.005,0.001,0,0
CHIP_00189,consumer_electronics,0.014,1.0,1,1
CHIP_00190,consumer_electronics,0.012,0.999,1,1
CHIP_00191,consumer_electronics,0.003,0.0,0,0
CHIP_00192,consumer_electronics,0.004,0.0,0,0
CHIP_00193,consumer_electronics,0.013,0.997,1,1
CHIP_00194,consumer_electronics,0.004,0.006,0,0
CHIP_00195,consumer_electronics,0.004,0.0,0,0
CHIP_00196,consumer_electronics,0.012,0.999,1,1
CHIP_00197,consumer_electronics,0.006,0.001,0,0
CHIP_00198,consumer_electronics,0.017,0.0,0,0
CHIP_00199,consumer_electronics,0.004,0.0,0,0
CHIP_00200,consumer_electronics,0.004,0.0,0,0
CHIP_00201,consumer_electronics,0.036,0.996,0,1
CHIP_00202,consumer_electronics,0.043,0.995,0,1
CHIP_00203,consumer_electronics,0.006,0.993,1,1
CHIP_00204,consumer_electronics,0.013,0.024,0,0
CHIP_00205,consumer_electronics,0.004,0.034,0,0
CHIP_00206,consumer_electronics,0.005,0.0,0,0
CHIP_00207,consumer_electronics,0.008,0.0,0,0
CHIP_00208,consumer_electronics,0.008,0.001,0,0
CHIP_00209,consumer_electronics,0.003,0.032,0,0
CHIP_00210,consumer_electronics,0.023,0.994,0,1
CHIP_00211,consumer_electronics,0.019,0.0,0,0
CHIP_00212,consumer_electronics,0.013,0.009,0,0
CHIP_00213,consumer_electronics,0.004,0.001,0,0
CHIP_00214,consumer_electronics,0.005,0.002,0,0
CHIP_00215,consumer_electronics,0.01,0.019,0,0
CHIP_00216,consumer_electronics,0.017,1.0,1,1
CHIP_00217,consumer_electronics,0.012,0.995,1,1
CHIP_00218,consumer_electronics,0.011,0.0,0,0
CHIP_00219,consumer_electronics,0.004,0.771,0,1
CHIP_00220,consumer_electronics,0.013,0.001,0,0
CHIP_00221,consumer_electronics,0.002,0.012,0,0
CHIP_00222,consumer_electronics,0.008,0.991,1,1
CHIP_00223,consumer_electronics,0.158,0.0,0,0
CHIP_00224,consumer_electronics,0.009,0.008,0,0
CHIP_00225,consumer_electronics,0.004,0.002,0,0
CHIP_00226,consumer_electronics,0.488,0.983,0,1
CHIP_00227,consumer_electronics,0.014,0.999,1,1
CHIP_00228,consumer_electronics,0.383,0.0,0,0
CHIP_00229,consumer_electronics,0.014,0.0,0,0
CHIP_00230,consumer_electronics,0.007,0.0,0,0
CHIP_00231,consumer_electronics,0.007,0.998,1,1
CHIP_00232,consumer_electronics,0.016,1.0,1,1
CHIP_00233,consumer_electronics,0.094,0.101,0,0
CHIP_00234,consumer_electronics,0.003,0.675,0,1
CHIP_00235,consumer_electronics,0.011,0.995,1,1
CHIP_00236,consumer_electronics,0.004,0.0,0,0
CHIP_00237,consumer_electronics,0.005,0.0,0,0
CHIP_00238,consumer_electronics,0.005,0.0,0,0
CHIP_00239,consumer_electronics,0.003,0.002,0,0
CHIP_00240,consumer_electronics,0.012,0.788,0,1
CHIP_00241,consumer_electronics,0.003,0.0,0,0
CHIP_00242,consumer_electronics,0.008,0.0,0,0
CHIP_00243,consumer_electronics,0.007,0.084,0,0
CHIP_00244,consumer_electronics,0.988,0.349,0,0
CHIP_00245,consumer_electronics,0.005,0.0,0,0
CHIP_00246,consumer_electronics,0.005,0.0,0,0
CHIP_00247,consumer_electronics,0.015,0.997,1,1
CHIP_00248,consumer_electronics,0.114,0.999,0,1
CHIP_00249,consumer_electronics,0.006,0.0,0,0
CHIP_00250,consumer_electronics,0.025,0.0,0,0
CHIP_00251,consumer_electronics,0.004,1.0,1,1
CHIP_00252,consumer_electronics,0.01,1.0,1,1
CHIP_00253,consumer_electronics,0.005,0.014,0,0
CHIP_00254,consumer_electronics,0.004,0.002,0,0
CHIP_00255,consumer_electronics,0.081,0.223,0,0
CHIP_00256,consumer_electronics,0.002,0.039,0,0
CHIP_00257,consumer_electronics,0.01,0.0,0,0
CHIP_00258,consumer_electronics,0.005,0.0,0,0
CHIP_00259,consumer_electronics,0.017,0.001,0,0
CHIP_00260,consumer_electronics,0.006,0.0,0,0
CHIP_00261,consumer_electronics,0.007,0.141,0,1
CHIP_00262,consumer_electronics,0.004,0.982,1,1
CHIP_00263,consumer_electronics,0.943,0.004,0,0
CHIP_00264,consumer_electronics,0.942,1.0,0,0
CHIP_00265,consumer_electronics,0.073,0.106,0,0
CHIP_00266,consumer_electronics,0.005,0.001,0,0
CHIP_00267,consumer_electronics,0.159,0.994,0,1
CHIP_00268,consumer_electronics,0.019,0.004,0,0
CHIP_00269,consumer_electronics,0.003,0.883,0,0
CHIP_00270,consumer_electronics,0.015,0.0,0,0
CHIP_00271,consumer_electronics,0.003,0.126,0,0
CHIP_00272,consumer_electronics,0.005,0.0,0,0
CHIP_00273,consumer_electronics,0.023,1.0,0,1
CHIP_00274,consumer_electronics,0.016,1.0,1,1
CHIP_00275,consumer_electronics,0.003,0.0,0,0
CHIP_00276,consumer_electronics,0.995,0.0,0,0
CHIP_00277,consumer_electronics,0.004,0.001,0,0
CHIP_00278,consumer_electronics,0.014,0.06,0,0
CHIP_00279,consumer_electronics,0.013,0.001,0,0
CHIP_00280,consumer_electronics,0.006,0.013,0,0
CHIP_00281,consumer_electronics,0.003,0.0,0,0
CHIP_00282,consumer_electronics,0.025,0.999,0,1
CHIP_00283,consumer_electronics,0.004,0.0,0,0
CHIP_00284,consumer_electronics,0.012,0.002,0,0
CHIP_00285,consumer_electronics,0.003,0.005,0,0
CHIP_00286,consumer_electronics,0.006,1.0,1,1
CHIP_00287,consumer_electronics,0.004,0.421,0,1
CHIP_00288,consumer_electronics,0.004,0.026,0,0
CHIP_00289,consumer_electronics,0.004,0.0,0,0
CHIP_00290,consumer_electronics,0.005,0.0,0,0
CHIP_00291,consumer_electronics,0.005,0.0,0,0
CHIP_00292,consumer_electronics,0.009,0.999,1,1
CHIP_00293,consumer_electronics,0.308,0.0,0,0
CHIP_00294,consumer_electronics,0.01,0.0,0,0
CHIP_00295,consumer_electronics,0.004,0.0,0,0
CHIP_00296,consumer_electronics,0.005,0.002,0,0
CHIP_00297,consumer_electronics,0.004,0.002,0,0
CHIP_00298,consumer_electronics,0.004,0.0,0,0
CHIP_00299,consumer_electronics,0.016,1.0,1,1
CHIP_00300,consumer_electronics,0.012,0.991,1,1
CHIP_00301,consumer_electronics,0.927,0.0,0,0
CHIP_00302,consumer_electronics,0.045,0.997,0,1
CHIP_00303,consumer_electronics,0.008,0.006,0,0
CHIP_00304,consumer_electronics,0.003,0.0,0,0
CHIP_00305,consumer_electronics,0.002,0.001,0,0
CHIP_00306,consumer_electronics,0.006,0.929,0,1
CHIP_00307,consumer_electronics,0.014,0.195,0,1
CHIP_00308,consumer_electronics,0.016,0.004,0,0
CHIP_00309,consumer_electronics,0.022,1.0,0,1
CHIP_00310,consumer_electronics,0.014,0.999,1,1
CHIP_00311,consumer_electronics,0.003,0.994,1,1
CHIP_00312,consumer_electronics,0.022,1.0,0,1
CHIP_00313,consumer_electronics,0.009,0.998,1,1
CHIP_00314,consumer_electronics,0.053,1.0,0,1
CHIP_00315,consumer_electronics,0.007,0.0,0,0
CHIP_00316,consumer_electronics,0.005,0.002,0,0
CHIP_00317,consumer_electronics,0.016,0.001,0,0
CHIP_00318,consumer_electronics,0.977,0.001,0,0
CHIP_00319,consumer_electronics,0.003,0.0,0,0
CHIP_00320,consumer_electronics,0.005,0.954,0,1
CHIP_00321,consumer_electronics,0.008,0.0,0,0
CHIP_00322,consumer_electronics,0.015,1.0,1,1
CHIP_00323,consumer_electronics,0.007,0.029,0,0
CHIP_00324,consumer_electronics,0.071,0.996,0,1
CHIP_00325,consumer_electronics,0.298,1.0,0,1
CHIP_00326,consumer_electronics,0.01,0.018,0,0
CHIP_00327,consumer_electronics,0.033,0.001,0,0
CHIP_00328,consumer_electronics,0.005,0.001,0,0
CHIP_00329,consumer_electronics,0.005,0.955,0,1
CHIP_00330,consumer_electronics,0.01,0.999,1,1
CHIP_00331,consumer_electronics,0.976,0.003,0,0
CHIP_00332,consumer_electronics,0.026,0.0,0,0
CHIP_00333,consumer_electronics,0.004,0.001,0,0
CHIP_00334,consumer_electronics,0.005,0.643,0,0
CHIP_00335,consumer_electronics,0.007,0.003,0,0
CHIP_00336,consumer_electronics,0.004,0.0,0,0
CHIP_00337,consumer_electronics,0.004,0.032,0,0
CHIP_00338,consumer_electronics,0.059,0.999,0,0
CHIP_00339,consumer_electronics,0.016,0.998,1,1
CHIP_00340,consumer_electronics,0.03,0.132,0,0
CHIP_00341,consumer_electronics,0.007,0.001,0,0
CHIP_00342,consumer_electronics,0.003,0.989,1,1
CHIP_00343,consumer_electronics,0.04,0.745,0,0
CHIP_00344,consumer_electronics,0.125,0.148,0,0
CHIP_00345,consumer_electronics,0.047,0.001,0,0
CHIP_00346,consumer_electronics,0.005,0.008,0,0
CHIP_00347,consumer_electronics,0.032,0.962,0,1
CHIP_00348,consumer_electronics,0.011,0.0,0,0
CHIP_00349,consumer_electronics,0.022,0.034,0,0
CHIP_00350,consumer_electronics,0.004,0.001,0,0
CHIP_00351,consumer_electronics,0.026,0.001,0,0
CHIP_00352,consumer_electronics,0.006,0.002,0,0
CHIP_00353,consumer_electronics,0.016,0.753,0,0
CHIP_00354,consumer_electronics,0.015,0.994,1,1
CHIP_00355,consumer_electronics,0.004,0.0,0,0
CHIP_00356,consumer_electronics,0.019,0.001,0,0
CHIP_00357,consumer_electronics,0.025,0.002,0,0
CHIP_00358,consumer_electronics,0.009,0.182,0,0
CHIP_00359,consumer_electronics,0.007,0.012,0,0
CHIP_00360,consumer_electronics,0.013,0.219,0,0
CHIP_00361,consumer_electronics,0.015,0.002,0,0
CHIP_00362,consumer_electronics,0.226,0.994,0,0
CHIP_00363,consumer_electronics,0.005,0.0,0,0
CHIP_00364,consumer_electronics,0.005,0.0,0,0
CHIP_00365,consumer_electronics,0.05,0.038,0,0
CHIP_00366,consumer_electronics,0.003,0.0,0,0
CHIP_00367,consumer_electronics,0.004,0.066,0,0
CHIP_00368,consumer_electronics,0.004,0.004,0,0
CHIP_00369,consumer_electronics,0.048,1.0,0,1
CHIP_00370,consumer_electronics,0.009,0.998,1,1
CHIP_00371,consumer_electronics,0.036,1.0,0,1
CHIP_00372,consumer_electronics,0.028,0.01,0,0
CHIP_00373,consumer_electronics,0.008,0.879,0,1
CHIP_00374,consumer_electronics,0.039,0.0,0,0
CHIP_00375,consumer_electronics,0.009,0.999,1,1
CHIP_00376,consumer_electronics,0.013,0.001,0,0
CHIP_00377,consumer_electronics,0.008,0.001,0,0
CHIP_00378,consumer_electronics,0.011,1.0,1,1
CHIP_00379,consumer_electronics,0.005,0.434,0,0
CHIP_00380,consumer_electronics,0.48,0.001,0,0
CHIP_00381,consumer_electronics,0.056,1.0,0,1
CHIP_00382,consumer_electronics,0.008,0.001,0,0
CHIP_00383,consumer_electronics,0.004,0.0,0,0
CHIP_00384,consumer_electronics,0.012,0.0,0,0
CHIP_00385,consumer_electronics,0.004,0.0,0,0
CHIP_00386,consumer_electronics,0.013,0.999,1,1
CHIP_00387,consumer_electronics,0.004,0.707,0,0
CHIP_00388,consumer_electronics,0.016,0.841,0,1
CHIP_00389,consumer_electronics,0.005,0.0,0,0
CHIP_00390,consumer_electronics,0.01,0.0,0,0
CHIP_00391,consumer_electronics,0.003,0.003,0,0
CHIP_00392,consumer_electronics,0.009,0.0,0,0
CHIP_00393,consumer_electronics,0.009,0.001,0,0
CHIP_00394,consumer_electronics,0.039,0.979,0,1
CHIP_00395,consumer_electronics,0.004,0.0,0,0
CHIP_00396,consumer_electronics,0.017,0.001,0,0
CHIP_00397,consumer_electronics,0.099,0.001,0,0
CHIP_00398,consumer_electronics,0.002,0.0,0,0
CHIP_00399,consumer_electronics,0.004,0.0,0,0
CHIP_00400,consumer_electronics,0.027,0.009,0,0
CHIP_00401,consumer_electronics,0.002,0.001,0,0
CHIP_00402,consumer_electronics,0.053,0.0,0,0
CHIP_00403,consumer_electronics,0.006,0.0,0,0
CHIP_00404,consumer_electronics,0.033,0.007,0,0
CHIP_00405,consumer_electronics,0.008,0.001,0,0
CHIP_00406,consumer_electronics,0.006,0.003,0,0
CHIP_00407,consumer_electronics,0.024,0.998,0,1
CHIP_00408,consumer_electronics,0.013,0.0,0,0
CHIP_00409,consumer_electronics,0.004,0.0,0,0
CHIP_00410,consumer_electronics,0.005,0.0,0,0
CHIP_00411,consumer_electronics,0.023,0.0,0,0
CHIP_00412,consumer_electronics,0.018,0.896,0,1
CHIP_00413,consumer_electronics,0.016,0.005,0,0
CHIP_00414,consumer_electronics,0.008,0.0,0,0
CHIP_00415,consumer_electronics,0.009,0.0,0,0
CHIP_00416,consumer_electronics,0.01,0.891,0,1
CHIP_00417,consumer_electronics,0.029,0.934,0,1
CHIP_00418,consumer_electronics,0.006,0.011,0,0
CHIP_00419,consumer_electronics,0.093,0.926,0,0
CHIP_00420,consumer_electronics,0.004,0.0,0,0
CHIP_00421,consumer_electronics,0.003,0.0,0,0
CHIP_00422,consumer_electronics,0.006,0.0,0,0
CHIP_00423,consumer_electronics,0.014,0.0,0,0
CHIP_00424,consumer_electronics,0.983,0.0,0,0
CHIP_00425,consumer_electronics,0.005,0.053,0,0
CHIP_00426,consumer_electronics,0.016,0.008,0,0
CHIP_00427,consumer_electronics,0.043,0.405,0,0
CHIP_00428,consumer_electronics,0.004,0.003,0,0
CHIP_00429,consumer_electronics,0.611,0.999,0,0
CHIP_00430,consumer_electronics,0.008,0.005,0,0
CHIP_00431,consumer_electronics,0.008,0.869,0,1
CHIP_00432,consumer_electronics,0.008,0.0,0,0
CHIP_00433,consumer_electronics,0.012,0.0,0,0
CHIP_00434,consumer_electronics,0.016,0.012,0,0
CHIP_00435,consumer_electronics,0.005,0.0,0,0
CHIP_00436,consumer_electronics,0.014,0.006,0,0
CHIP_00437,consumer_electronics,0.004,0.001,0,0
CHIP_00438,consumer_electronics,0.003,0.0,0,0
CHIP_00439,consumer_electronics,0.078,1.0,0,1
CHIP_00440,consumer_electronics,0.005,0.333,0,1
CHIP_00441,consumer_electronics,0.003,0.997,1,1
CHIP_00442,consumer_electronics,0.012,0.0,0,0
CHIP_00443,consumer_electronics,0.018,0.997,1,1
CHIP_00444,consumer_electronics,0.006,0.001,0,0
CHIP_00445,consumer_electronics,0.125,0.022,0,0
CHIP_00446,consumer_electronics,0.023,1.0,0,1
CHIP_00447,consumer_electronics,0.005,0.0,0,0
CHIP_00448,consumer_electronics,0.019,1.0,1,1
CHIP_00449,consumer_electronics,0.011,0.004,0,0
CHIP_00450,consumer_electronics,0.006,0.999,1,1
CHIP_00451,consumer_electronics,0.094,0.001,0,0
CHIP_00452,consumer_electronics,0.021,1.0,0,1
CHIP_00453,consumer_electronics,0.025,0.595,0,1
CHIP_00454,consumer_electronics,0.613,0.001,0,0
CHIP_00455,consumer_electronics,0.022,1.0,0,1
CHIP_00456,consumer_electronics,0.022,0.677,0,0
CHIP_00457,consumer_electronics,0.006,0.974,1,1
CHIP_00458,consumer_electronics,0.005,0.001,0,0
CHIP_00459,consumer_electronics,0.004,0.005,0,0
