chip_id,application_scenario,compatibility_score,compatibility_level
CHIP_00952,high_reliability_critical,51.14,marginal
CHIP_00953,high_reliability_critical,57.77,marginal
CHIP_00954,high_reliability_critical,65.48,marginal
CHIP_00955,high_reliability_critical,70.17,compatible
CHIP_00956,high_reliability_critical,51.89,marginal
CHIP_00957,high_reliability_critical,71.55,compatible
CHIP_00958,high_reliability_critical,58.84,marginal
CHIP_00959,high_reliability_critical,64.61,marginal
CHIP_00960,high_reliability_critical,80.12,compatible
CHIP_00961,high_reliability_critical,76.29,compatible
CHIP_00962,high_reliability_critical,56.76,marginal
CHIP_00963,high_reliability_critical,55.91,marginal
CHIP_00964,high_reliability_critical,1.81,incompatible
CHIP_00965,high_reliability_critical,63.35,marginal
CHIP_00966,high_reliability_critical,61.85,marginal
CHIP_00967,high_reliability_critical,26.73,incompatible
CHIP_00968,high_reliability_critical,65.98,marginal
CHIP_00969,high_reliability_critical,31.17,incompatible
CHIP_00970,high_reliability_critical,59.22,marginal
CHIP_00971,high_reliability_critical,65.74,marginal
CHIP_00972,high_reliability_critical,78.35,compatible
CHIP_00973,high_reliability_critical,43.39,incompatible
CHIP_00974,high_reliability_critical,62.51,marginal
CHIP_00975,high_reliability_critical,44.21,incompatible
CHIP_00976,high_reliability_critical,58.1,marginal
CHIP_00977,high_reliability_critical,29.72,incompatible
CHIP_00978,high_reliability_critical,69.97,marginal
CHIP_00979,high_reliability_critical,96.5,compatible
CHIP_00980,high_reliability_critical,82.11,compatible
CHIP_00981,high_reliability_critical,42.86,incompatible
CHIP_00982,high_reliability_critical,88.96,compatible
CHIP_00983,high_reliability_critical,76.7,compatible
CHIP_00984,high_reliability_critical,40.05,incompatible
CHIP_00985,high_reliability_critical,68.32,marginal
CHIP_00986,high_reliability_critical,77.78,compatible
CHIP_00987,high_reliability_critical,80.22,compatible
CHIP_00988,high_reliability_critical,0.0,incompatible
CHIP_00989,high_reliability_critical,60.6,marginal
CHIP_00990,high_reliability_critical,48.92,incompatible
CHIP_00991,high_reliability_critical,63.9,marginal
CHIP_00992,high_reliability_critical,54.91,marginal
CHIP_00993,high_reliability_critical,85.99,compatible
CHIP_00994,high_reliability_critical,39.18,incompatible
CHIP_00995,high_reliability_critical,21.6,incompatible
CHIP_00996,high_reliability_critical,53.23,marginal
CHIP_00997,high_reliability_critical,70.29,compatible
CHIP_00998,high_reliability_critical,32.73,incompatible
CHIP_00999,high_reliability_critical,73.66,compatible
CHIP_00000,consumer_electronics,70.11,compatible
CHIP_00001,consumer_electronics,64.79,marginal
CHIP_00002,consumer_electronics,71.46,compatible
CHIP_00003,consumer_electronics,65.65,marginal
CHIP_00004,consumer_electronics,49.94,incompatible
CHIP_00005,consumer_electronics,57.01,marginal
CHIP_00006,consumer_electronics,80.94,compatible
CHIP_00007,consumer_electronics,78.31,compatible
CHIP_00008,consumer_electronics,69.98,marginal
CHIP_00009,consumer_electronics,51.13,marginal
CHIP_00010,consumer_electronics,86.98,compatible
CHIP_00011,consumer_electronics,80.4,compatible
CHIP_00012,consumer_electronics,74.4,compatible
CHIP_00013,consumer_electronics,75.55,compatible
CHIP_00014,consumer_electronics,67.88,marginal
CHIP_00015,consumer_electronics,48.61,incompatible
CHIP_00016,consumer_electronics,69.17,marginal
CHIP_00017,consumer_electronics,69.03,marginal
CHIP_00018,consumer_electronics,84.89,compatible
CHIP_00019,consumer_electronics,69.45,marginal
CHIP_00020,consumer_electronics,68.3,marginal
CHIP_00021,consumer_electronics,57.36,marginal
CHIP_00022,consumer_electronics,67.07,marginal
CHIP_00023,consumer_electronics,55.01,marginal
CHIP_00024,consumer_electronics,78.55,compatible
CHIP_00025,consumer_electronics,55.95,marginal
CHIP_00026,consumer_electronics,63.95,marginal
CHIP_00027,consumer_electronics,73.24,compatible
CHIP_00028,consumer_electronics,57.9,marginal
CHIP_00029,consumer_electronics,70.39,compatible
CHIP_00030,consumer_electronics,100.0,compatible
CHIP_00031,consumer_electronics,51.8,marginal
CHIP_00032,consumer_electronics,57.78,marginal
CHIP_00033,consumer_electronics,51.74,marginal
CHIP_00034,consumer_electronics,67.76,marginal
CHIP_00035,consumer_electronics,86.49,compatible
CHIP_00036,consumer_electronics,24.41,incompatible
CHIP_00037,consumer_electronics,49.32,incompatible
CHIP_00038,consumer_electronics,48.53,incompatible
CHIP_00039,consumer_electronics,65.55,marginal
CHIP_00040,consumer_electronics,87.75,compatible
CHIP_00041,consumer_electronics,78.73,compatible
CHIP_00042,consumer_electronics,76.89,compatible
CHIP_00043,consumer_electronics,24.94,incompatible
CHIP_00044,consumer_electronics,82.76,compatible
CHIP_00045,consumer_electronics,37.41,incompatible
CHIP_00046,consumer_electronics,71.87,compatible
CHIP_00047,consumer_electronics,61.29,marginal
CHIP_00048,consumer_electronics,86.46,compatible
CHIP_00049,consumer_electronics,68.6,marginal
CHIP_00050,consumer_electronics,51.11,marginal
CHIP_00051,consumer_electronics,56.24,marginal
CHIP_00052,consumer_electronics,26.86,incompatible
CHIP_00053,consumer_electronics,55.18,marginal
CHIP_00054,consumer_electronics,69.97,marginal
CHIP_00055,consumer_electronics,46.45,incompatible
CHIP_00056,consumer_electronics,58.57,marginal
CHIP_00057,consumer_electronics,71.81,compatible
CHIP_00058,consumer_electronics,62.1,marginal
CHIP_00059,consumer_electronics,75.36,compatible
CHIP_00060,consumer_electronics,0.09,incompatible
CHIP_00061,consumer_electronics,60.0,marginal
CHIP_00062,consumer_electronics,64.48,marginal
CHIP_00063,consumer_electronics,47.75,incompatible
CHIP_00064,consumer_electronics,84.77,compatible
CHIP_00065,consumer_electronics,55.36,marginal
CHIP_00066,consumer_electronics,35.8,incompatible
CHIP_00067,consumer_electronics,47.92,incompatible
CHIP_00068,consumer_electronics,86.58,compatible
CHIP_00069,consumer_electronics,67.24,marginal
CHIP_00070,consumer_electronics,42.67,incompatible
CHIP_00071,consumer_electronics,32.86,incompatible
CHIP_00072,consumer_electronics,66.5,marginal
CHIP_00073,consumer_electronics,76.17,compatible
CHIP_00074,consumer_electronics,65.76,marginal
CHIP_00075,consumer_electronics,64.05,marginal
CHIP_00076,consumer_electronics,63.28,marginal
CHIP_00077,consumer_electronics,81.91,compatible
CHIP_00078,consumer_electronics,59.26,marginal
CHIP_00079,consumer_electronics,44.85,incompatible
CHIP_00080,consumer_electronics,65.64,marginal
CHIP_00081,consumer_electronics,49.3,incompatible
CHIP_00082,consumer_electronics,65.68,marginal
CHIP_00083,consumer_electronics,63.15,marginal
CHIP_00084,consumer_electronics,36.87,incompatible
CHIP_00085,consumer_electronics,63.55,marginal
CHIP_00086,consumer_electronics,47.61,incompatible
CHIP_00087,consumer_electronics,44.12,incompatible
CHIP_00088,consumer_electronics,78.32,compatible
CHIP_00089,consumer_electronics,78.9,compatible
CHIP_00090,consumer_electronics,71.32,compatible
CHIP_00091,consumer_electronics,71.16,compatible
CHIP_00092,consumer_electronics,49.13,incompatible
CHIP_00093,consumer_electronics,62.87,marginal
CHIP_00094,consumer_electronics,61.79,marginal
CHIP_00095,consumer_electronics,38.06,incompatible
CHIP_00096,consumer_electronics,50.83,marginal
CHIP_00097,consumer_electronics,45.64,incompatible
CHIP_00098,consumer_electronics,69.23,marginal
CHIP_00099,consumer_electronics,46.64,incompatible
CHIP_00100,consumer_electronics,59.34,marginal
CHIP_00101,consumer_electronics,81.03,compatible
CHIP_00102,consumer_electronics,65.85,marginal
CHIP_00103,consumer_electronics,69.83,marginal
CHIP_00104,consumer_electronics,53.76,marginal
CHIP_00105,consumer_electronics,39.08,incompatible
CHIP_00106,consumer_electronics,41.21,incompatible
CHIP_00107,consumer_electronics,49.97,incompatible
CHIP_00108,consumer_electronics,69.01,marginal
CHIP_00109,consumer_electronics,37.14,incompatible
CHIP_00110,consumer_electronics,84.05,compatible
CHIP_00111,consumer_electronics,66.69,marginal
CHIP_00112,consumer_electronics,52.8,marginal
CHIP_00113,consumer_electronics,43.29,incompatible
CHIP_00114,consumer_electronics,63.45,marginal
CHIP_00115,consumer_electronics,49.03,incompatible
CHIP_00116,consumer_electronics,75.78,compatible
CHIP_00117,consumer_electronics,27.93,incompatible
CHIP_00118,consumer_electronics,66.06,marginal
CHIP_00119,consumer_electronics,53.63,marginal
CHIP_00120,consumer_electronics,53.69,marginal
CHIP_00121,consumer_electronics,70.46,compatible
CHIP_00122,consumer_electronics,72.8,compatible
CHIP_00123,consumer_electronics,78.62,compatible
CHIP_00124,consumer_electronics,67.15,marginal
CHIP_00125,consumer_electronics,38.6,incompatible
CHIP_00126,consumer_electronics,75.45,compatible
CHIP_00127,consumer_electronics,40.1,incompatible
CHIP_00128,consumer_electronics,78.5,compatible
CHIP_00129,consumer_electronics,54.39,marginal
CHIP_00130,consumer_electronics,50.28,marginal
CHIP_00131,consumer_electronics,39.68,incompatible
CHIP_00132,consumer_electronics,100.0,compatible
CHIP_00133,consumer_electronics,50.55,marginal
CHIP_00134,consumer_electronics,22.5,incompatible
CHIP_00135,consumer_electronics,69.26,marginal
CHIP_00136,consumer_electronics,49.73,incompatible
CHIP_00137,consumer_electronics,100.0,compatible
CHIP_00138,consumer_electronics,81.01,compatible
CHIP_00139,consumer_electronics,94.39,compatible
CHIP_00140,consumer_electronics,88.73,compatible
CHIP_00141,consumer_electronics,51.53,marginal
CHIP_00142,consumer_electronics,22.35,incompatible
CHIP_00143,consumer_electronics,58.95,marginal
CHIP_00144,consumer_electronics,47.38,incompatible
CHIP_00145,consumer_electronics,64.43,marginal
CHIP_00146,consumer_electronics,78.14,compatible
CHIP_00147,consumer_electronics,56.67,marginal
CHIP_00148,consumer_electronics,62.56,marginal
CHIP_00149,consumer_electronics,58.45,marginal
CHIP_00150,consumer_electronics,80.55,compatible
CHIP_00151,consumer_electronics,72.01,compatible
CHIP_00152,consumer_electronics,58.93,marginal
CHIP_00153,consumer_electronics,74.32,compatible
CHIP_00154,consumer_electronics,56.46,marginal
CHIP_00155,consumer_electronics,76.59,compatible
CHIP_00156,consumer_electronics,82.84,compatible
CHIP_00157,consumer_electronics,74.32,compatible
CHIP_00158,consumer_electronics,49.38,incompatible
CHIP_00159,consumer_electronics,52.19,marginal
CHIP_00160,consumer_electronics,51.18,marginal
CHIP_00161,consumer_electronics,72.72,compatible
CHIP_00162,consumer_electronics,96.62,compatible
CHIP_00163,consumer_electronics,53.73,marginal
CHIP_00164,consumer_electronics,79.25,compatible
CHIP_00165,consumer_electronics,50.61,marginal
CHIP_00166,consumer_electronics,75.03,compatible
CHIP_00167,consumer_electronics,70.39,compatible
CHIP_00168,consumer_electronics,11.98,incompatible
CHIP_00169,consumer_electronics,47.95,incompatible
CHIP_00170,consumer_electronics,53.06,marginal
CHIP_00171,consumer_electronics,69.84,marginal
CHIP_00172,consumer_electronics,59.9,marginal
CHIP_00173,consumer_electronics,58.87,marginal
CHIP_00174,consumer_electronics,42.96,incompatible
CHIP_00175,consumer_electronics,69.65,marginal
CHIP_00176,consumer_electronics,76.63,compatible
CHIP_00177,consumer_electronics,66.87,marginal
CHIP_00178,consumer_electronics,65.74,marginal
CHIP_00179,consumer_electronics,74.74,compatible
CHIP_00180,consumer_electronics,82.92,compatible
CHIP_00181,consumer_electronics,85.91,compatible
CHIP_00182,consumer_electronics,59.25,marginal
CHIP_00183,consumer_electronics,76.95,compatible
CHIP_00184,consumer_electronics,63.19,marginal
CHIP_00185,consumer_electronics,90.12,compatible
CHIP_00186,consumer_electronics,50.38,marginal
CHIP_00187,consumer_electronics,53.13,marginal
CHIP_00188,consumer_electronics,58.37,marginal
CHIP_00189,consumer_electronics,94.74,compatible
CHIP_00190,consumer_electronics,100.0,compatible
CHIP_00191,consumer_electronics,39.42,incompatible
CHIP_00192,consumer_electronics,47.98,incompatible
CHIP_00193,consumer_electronics,71.21,compatible
CHIP_00194,consumer_electronics,62.33,marginal
CHIP_00195,consumer_electronics,34.56,incompatible
CHIP_00196,consumer_electronics,77.95,compatible
CHIP_00197,consumer_electronics,59.98,marginal
CHIP_00198,consumer_electronics,45.99,incompatible
CHIP_00199,consumer_electronics,55.29,marginal
CHIP_00200,consumer_electronics,41.85,incompatible
CHIP_00201,consumer_electronics,76.08,compatible
CHIP_00202,consumer_electronics,75.87,compatible
CHIP_00203,consumer_electronics,77.47,compatible
CHIP_00204,consumer_electronics,56.83,marginal
CHIP_00205,consumer_electronics,65.29,marginal
CHIP_00206,consumer_electronics,45.01,incompatible
CHIP_00207,consumer_electronics,34.56,incompatible
CHIP_00208,consumer_electronics,57.5,marginal
CHIP_00209,consumer_electronics,67.24,marginal
CHIP_00210,consumer_electronics,74.02,compatible
CHIP_00211,consumer_electronics,33.21,incompatible
CHIP_00212,consumer_electronics,66.96,marginal
CHIP_00213,consumer_electronics,55.27,marginal
CHIP_00214,consumer_electronics,67.35,marginal
CHIP_00215,consumer_electronics,66.4,marginal
CHIP_00216,consumer_electronics,93.97,compatible
CHIP_00217,consumer_electronics,78.51,compatible
CHIP_00218,consumer_electronics,36.7,incompatible
CHIP_00219,consumer_electronics,73.06,compatible
CHIP_00220,consumer_electronics,60.54,marginal
CHIP_00221,consumer_electronics,66.05,marginal
CHIP_00222,consumer_electronics,71.82,compatible
CHIP_00223,consumer_electronics,34.28,incompatible
CHIP_00224,consumer_electronics,62.31,marginal
CHIP_00225,consumer_electronics,64.65,marginal
CHIP_00226,consumer_electronics,82.41,compatible
CHIP_00227,consumer_electronics,91.72,compatible
CHIP_00228,consumer_electronics,11.87,incompatible
CHIP_00229,consumer_electronics,54.81,marginal
CHIP_00230,consumer_electronics,46.8,incompatible
CHIP_00231,consumer_electronics,83.43,compatible
CHIP_00232,consumer_electronics,80.81,compatible
CHIP_00233,consumer_electronics,67.44,marginal
CHIP_00234,consumer_electronics,70.77,compatible
CHIP_00235,consumer_electronics,83.09,compatible
CHIP_00236,consumer_electronics,41.59,incompatible
CHIP_00237,consumer_electronics,48.21,incompatible
CHIP_00238,consumer_electronics,53.96,marginal
CHIP_00239,consumer_electronics,61.38,marginal
CHIP_00240,consumer_electronics,76.6,compatible
CHIP_00241,consumer_electronics,53.65,marginal
CHIP_00242,consumer_electronics,33.17,incompatible
CHIP_00243,consumer_electronics,63.78,marginal
CHIP_00244,consumer_electronics,74.77,compatible
CHIP_00245,consumer_electronics,33.57,incompatible
CHIP_00246,consumer_electronics,34.87,incompatible
CHIP_00247,consumer_electronics,78.56,compatible
CHIP_00248,consumer_electronics,85.81,compatible
CHIP_00249,consumer_electronics,45.18,incompatible
CHIP_00250,consumer_electronics,51.23,marginal
CHIP_00251,consumer_electronics,87.9,compatible
CHIP_00252,consumer_electronics,98.42,compatible
CHIP_00253,consumer_electronics,63.59,marginal
CHIP_00254,consumer_electronics,61.55,marginal
CHIP_00255,consumer_electronics,68.35,marginal
CHIP_00256,consumer_electronics,64.55,marginal
CHIP_00257,consumer_electronics,45.68,incompatible
CHIP_00258,consumer_electronics,46.59,incompatible
CHIP_00259,consumer_electronics,53.97,marginal
CHIP_00260,consumer_electronics,57.34,marginal
CHIP_00261,consumer_electronics,71.24,compatible
CHIP_00262,consumer_electronics,70.74,compatible
CHIP_00263,consumer_electronics,60.1,marginal
CHIP_00264,consumer_electronics,97.77,compatible
CHIP_00265,consumer_electronics,56.73,marginal
CHIP_00266,consumer_electronics,58.69,marginal
CHIP_00267,consumer_electronics,76.96,compatible
CHIP_00268,consumer_electronics,40.9,incompatible
CHIP_00269,consumer_electronics,69.85,marginal
CHIP_00270,consumer_electronics,52.08,marginal
CHIP_00271,consumer_electronics,68.14,marginal
CHIP_00272,consumer_electronics,49.08,incompatible
CHIP_00273,consumer_electronics,87.22,compatible
CHIP_00274,consumer_electronics,81.92,compatible
CHIP_00275,consumer_electronics,51.16,marginal
CHIP_00276,consumer_electronics,13.31,incompatible
CHIP_00277,consumer_electronics,52.54,marginal
CHIP_00278,consumer_electronics,67.66,marginal
CHIP_00279,consumer_electronics,42.5,incompatible
CHIP_00280,consumer_electronics,68.26,marginal
CHIP_00281,consumer_electronics,48.72,incompatible
CHIP_00282,consumer_electronics,75.84,compatible
CHIP_00283,consumer_electronics,53.2,marginal
CHIP_00284,consumer_electronics,56.02,marginal
CHIP_00285,consumer_electronics,61.55,marginal
CHIP_00286,consumer_electronics,82.44,compatible
CHIP_00287,consumer_electronics,73.39,compatible
CHIP_00288,consumer_electronics,66.96,marginal
CHIP_00289,consumer_electronics,57.5,marginal
CHIP_00290,consumer_electronics,31.95,incompatible
CHIP_00291,consumer_electronics,58.95,marginal
CHIP_00292,consumer_electronics,89.95,compatible
CHIP_00293,consumer_electronics,14.73,incompatible
CHIP_00294,consumer_electronics,34.26,incompatible
CHIP_00295,consumer_electronics,51.21,marginal
CHIP_00296,consumer_electronics,67.25,marginal
CHIP_00297,consumer_electronics,61.96,marginal
CHIP_00298,consumer_electronics,29.69,incompatible
CHIP_00299,consumer_electronics,84.23,compatible
CHIP_00300,consumer_electronics,83.88,compatible
CHIP_00301,consumer_electronics,24.27,incompatible
CHIP_00302,consumer_electronics,77.37,compatible
CHIP_00303,consumer_electronics,66.0,marginal
CHIP_00304,consumer_electronics,63.11,marginal
CHIP_00305,consumer_electronics,59.7,marginal
CHIP_00306,consumer_electronics,74.39,compatible
CHIP_00307,consumer_electronics,70.64,compatible
CHIP_00308,consumer_electronics,59.57,marginal
CHIP_00309,consumer_electronics,84.08,compatible
CHIP_00310,consumer_electronics,79.02,compatible
CHIP_00311,consumer_electronics,78.77,compatible
CHIP_00312,consumer_electronics,89.26,compatible
CHIP_00313,consumer_electronics,76.77,compatible
CHIP_00314,consumer_electronics,90.52,compatible
CHIP_00315,consumer_electronics,36.53,incompatible
CHIP_00316,consumer_electronics,56.04,marginal
CHIP_00317,consumer_electronics,49.69,incompatible
CHIP_00318,consumer_electronics,35.7,incompatible
CHIP_00319,consumer_electronics,38.91,incompatible
CHIP_00320,consumer_electronics,70.66,compatible
CHIP_00321,consumer_electronics,59.11,marginal
CHIP_00322,consumer_electronics,87.34,compatible
CHIP_00323,consumer_electronics,65.86,marginal
CHIP_00324,consumer_electronics,87.72,compatible
CHIP_00325,consumer_electronics,77.67,compatible
CHIP_00326,consumer_electronics,53.43,marginal
CHIP_00327,consumer_electronics,58.45,marginal
CHIP_00328,consumer_electronics,47.35,incompatible
CHIP_00329,consumer_electronics,77.31,compatible
CHIP_00330,consumer_electronics,78.96,compatible
CHIP_00331,consumer_electronics,34.28,incompatible
CHIP_00332,consumer_electronics,19.73,incompatible
CHIP_00333,consumer_electronics,53.36,marginal
CHIP_00334,consumer_electronics,67.44,marginal
CHIP_00335,consumer_electronics,56.32,marginal
CHIP_00336,consumer_electronics,53.09,marginal
CHIP_00337,consumer_electronics,66.13,marginal
CHIP_00338,consumer_electronics,80.59,compatible
CHIP_00339,consumer_electronics,72.12,compatible
CHIP_00340,consumer_electronics,57.53,marginal
CHIP_00341,consumer_electronics,58.18,marginal
CHIP_00342,consumer_electronics,79.56,compatible
CHIP_00343,consumer_electronics,71.97,compatible
CHIP_00344,consumer_electronics,65.75,marginal
CHIP_00345,consumer_electronics,42.13,incompatible
CHIP_00346,consumer_electronics,60.03,marginal
CHIP_00347,consumer_electronics,73.71,compatible
CHIP_00348,consumer_electronics,40.45,incompatible
CHIP_00349,consumer_electronics,65.3,marginal
CHIP_00350,consumer_electronics,61.18,marginal
CHIP_00351,consumer_electronics,59.83,marginal
CHIP_00352,consumer_electronics,38.66,incompatible
CHIP_00353,consumer_electronics,69.51,marginal
CHIP_00354,consumer_electronics,80.52,compatible
CHIP_00355,consumer_electronics,53.14,marginal
CHIP_00356,consumer_electronics,59.24,marginal
CHIP_00357,consumer_electronics,61.28,marginal
CHIP_00358,consumer_electronics,67.51,marginal
CHIP_00359,consumer_electronics,67.56,marginal
CHIP_00360,consumer_electronics,69.94,marginal
CHIP_00361,consumer_electronics,60.4,marginal
CHIP_00362,consumer_electronics,83.29,compatible
CHIP_00363,consumer_electronics,44.05,incompatible
CHIP_00364,consumer_electronics,43.61,incompatible
CHIP_00365,consumer_electronics,63.67,marginal
CHIP_00366,consumer_electronics,31.13,incompatible
CHIP_00367,consumer_electronics,67.98,marginal
CHIP_00368,consumer_electronics,63.62,marginal
CHIP_00369,consumer_electronics,82.03,compatible
CHIP_00370,consumer_electronics,78.26,compatible
CHIP_00371,consumer_electronics,82.31,compatible
CHIP_00372,consumer_electronics,59.09,marginal
CHIP_00373,consumer_electronics,71.57,compatible
CHIP_00374,consumer_electronics,49.17,incompatible
CHIP_00375,consumer_electronics,89.71,compatible
CHIP_00376,consumer_electronics,33.91,incompatible
CHIP_00377,consumer_electronics,40.1,incompatible
CHIP_00378,consumer_electronics,85.36,compatible
CHIP_00379,consumer_electronics,68.21,marginal
CHIP_00380,consumer_electronics,57.75,marginal
CHIP_00381,consumer_electronics,90.82,compatible
CHIP_00382,consumer_electronics,54.24,marginal
CHIP_00383,consumer_electronics,33.79,incompatible
CHIP_00384,consumer_electronics,36.0,incompatible
CHIP_00385,consumer_electronics,35.89,incompatible
CHIP_00386,consumer_electronics,77.84,compatible
CHIP_00387,consumer_electronics,69.09,marginal
CHIP_00388,consumer_electronics,70.32,compatible
CHIP_00389,consumer_electronics,36.97,incompatible
CHIP_00390,consumer_electronics,16.96,incompatible
CHIP_00391,consumer_electronics,57.06,marginal
CHIP_00392,consumer_electronics,38.32,incompatible
CHIP_00393,consumer_electronics,57.92,marginal
CHIP_00394,consumer_electronics,74.02,compatible
CHIP_00395,consumer_electronics,54.82,marginal
CHIP_00396,consumer_electronics,55.69,marginal
CHIP_00397,consumer_electronics,50.03,marginal
CHIP_00398,consumer_electronics,48.17,incompatible
CHIP_00399,consumer_electronics,63.69,marginal
CHIP_00400,consumer_electronics,65.18,marginal
CHIP_00401,consumer_electronics,62.75,marginal
CHIP_00402,consumer_electronics,53.34,marginal
CHIP_00403,consumer_electronics,55.06,marginal
CHIP_00404,consumer_electronics,64.61,marginal
CHIP_00405,consumer_electronics,55.14,marginal
CHIP_00406,consumer_electronics,64.1,marginal
CHIP_00407,consumer_electronics,82.07,compatible
CHIP_00408,consumer_electronics,34.53,incompatible
CHIP_00409,consumer_electronics,29.46,incompatible
CHIP_00410,consumer_electronics,44.26,incompatible
CHIP_00411,consumer_electronics,32.95,incompatible
CHIP_00412,consumer_electronics,71.88,compatible
CHIP_00413,consumer_electronics,61.82,marginal
CHIP_00414,consumer_electronics,39.93,incompatible
CHIP_00415,consumer_electronics,47.57,incompatible
CHIP_00416,consumer_electronics,73.05,compatible
CHIP_00417,consumer_electronics,75.38,compatible
CHIP_00418,consumer_electronics,65.45,marginal
CHIP_00419,consumer_electronics,77.3,compatible
CHIP_00420,consumer_electronics,61.16,marginal
CHIP_00421,consumer_electronics,50.08,marginal
CHIP_00422,consumer_electronics,58.05,marginal
CHIP_00423,consumer_electronics,38.58,incompatible
CHIP_00424,consumer_electronics,11.11,incompatible
CHIP_00425,consumer_electronics,67.52,marginal
CHIP_00426,consumer_electronics,54.91,marginal
CHIP_00427,consumer_electronics,59.58,marginal
CHIP_00428,consumer_electronics,65.93,marginal
CHIP_00429,consumer_electronics,88.34,compatible
CHIP_00430,consumer_electronics,62.2,marginal
CHIP_00431,consumer_electronics,72.57,compatible
CHIP_00432,consumer_electronics,51.6,marginal
CHIP_00433,consumer_electronics,33.17,incompatible
CHIP_00434,consumer_electronics,65.19,marginal
CHIP_00435,consumer_electronics,53.22,marginal
CHIP_00436,consumer_electronics,65.11,marginal
CHIP_00437,consumer_electronics,55.94,marginal
CHIP_00438,consumer_electronics,55.13,marginal
CHIP_00439,consumer_electronics,91.46,compatible
CHIP_00440,consumer_electronics,71.91,compatible
CHIP_00441,consumer_electronics,76.85,compatible
CHIP_00442,consumer_electronics,51.57,marginal
CHIP_00443,consumer_electronics,77.2,compatible
CHIP_00444,consumer_electronics,51.14,marginal
CHIP_00445,consumer_electronics,62.43,marginal
CHIP_00446,consumer_electronics,95.02,compatible
CHIP_00447,consumer_electronics,51.75,marginal
CHIP_00448,consumer_electronics,96.93,compatible
CHIP_00449,consumer_electronics,63.65,marginal
CHIP_00450,consumer_electronics,81.12,compatible
CHIP_00451,consumer_electronics,55.9,marginal
CHIP_00452,consumer_electronics,98.54,compatible
CHIP_00453,consumer_electronics,78.76,compatible
CHIP_00454,consumer_electronics,29.5,incompatible
CHIP_00455,consumer_electronics,93.74,compatible
CHIP_00456,consumer_electronics,69.8,marginal
CHIP_00457,consumer_electronics,78.91,compatible
CHIP_00458,consumer_electronics,61.68,marginal
CHIP_00459,consumer_electronics,68.17,marginal
CHIP_00460,consumer_electronics,70.07,compatible
CHIP_00461,consumer_electronics,66.24,marginal
CHIP_00462,consumer_electronics,37.99,incompatible
CHIP_00463,consumer_electronics,51.5,marginal
CHIP_00464,consumer_electronics,36.14,incompatible
CHIP_00465,consumer_electronics,56.32,marginal
CHIP_00466,consumer_electronics,76.71,compatible
CHIP_00467,consumer_electronics,72.43,compatible
CHIP_00468,consumer_electronics,83.3,compatible
CHIP_00469,consumer_electronics,30.78,incompatible
CHIP_00470,consumer_electronics,58.84,marginal
CHIP_00471,consumer_electronics,66.13,marginal
CHIP_00472,consumer_electronics,59.92,marginal
CHIP_00473,consumer_electronics,63.9,marginal
CHIP_00474,consumer_electronics,49.5,incompatible
CHIP_00475,consumer_electronics,57.4,marginal
CHIP_00476,consumer_electronics,74.38,compatible
CHIP_00477,consumer_electronics,53.47,marginal
CHIP_00478,consumer_electronics,64.32,marginal
CHIP_00479,consumer_electronics,77.62,compatible
CHIP_00480,consumer_electronics,58.83,marginal
CHIP_00481,consumer_electronics,88.87,compatible
CHIP_00482,consumer_electronics,72.79,compatible
CHIP_00483,consumer_electronics,75.16,compatible
CHIP_00484,consumer_electronics,79.55,compatible
CHIP_00485,consumer_electronics,70.43,compatible
CHIP_00486,consumer_electronics,43.82,incompatible
CHIP_00487,consumer_electronics,68.42,marginal
CHIP_00488,consumer_electronics,46.34,incompatible
CHIP_00489,consumer_electronics,92.66,compatible
CHIP_00490,consumer_electronics,68.27,marginal
CHIP_00491,consumer_electronics,70.43,compatible
CHIP_00492,consumer_electronics,64.71,marginal
CHIP_00493,consumer_electronics,67.92,marginal
CHIP_00494,consumer_electronics,68.16,marginal
CHIP_00495,consumer_electronics,98.12,compatible
CHIP_00496,consumer_electronics,34.16,incompatible
CHIP_00497,consumer_electronics,56.95,marginal
CHIP_00498,consumer_electronics,41.5,incompatible
CHIP_00499,consumer_electronics,57.57,marginal
CHIP_00500,consumer_electronics,98.47,compatible
CHIP_00501,consumer_electronics,76.36,compatible
CHIP_00502,consumer_electronics,38.27,incompatible
CHIP_00503,consumer_electronics,42.87,incompatible
CHIP_00504,consumer_electronics,51.32,marginal
CHIP_00505,consumer_electronics,52.47,marginal
CHIP_00506,consumer_electronics,90.41,compatible
CHIP_00507,consumer_electronics,54.5,marginal
CHIP_00508,consumer_electronics,56.5,marginal
CHIP_00509,consumer_electronics,85.48,compatible
CHIP_00510,consumer_electronics,42.43,incompatible
CHIP_00511,consumer_electronics,67.27,marginal
CHIP_00512,consumer_electronics,84.66,compatible
CHIP_00513,consumer_electronics,58.54,marginal
CHIP_00514,consumer_electronics,68.96,marginal
CHIP_00515,consumer_electronics,91.49,compatible
CHIP_00516,consumer_electronics,67.4,marginal
CHIP_00517,consumer_electronics,45.33,incompatible
CHIP_00518,consumer_electronics,68.27,marginal
CHIP_00519,consumer_electronics,90.68,compatible
CHIP_00520,consumer_electronics,66.6,marginal
CHIP_00521,consumer_electronics,39.89,incompatible
CHIP_00522,consumer_electronics,97.49,compatible
CHIP_00523,consumer_electronics,48.87,incompatible
CHIP_00524,consumer_electronics,78.37,compatible
CHIP_00525,consumer_electronics,62.32,marginal
