chip_id,update_step,timestamp,vdd_voltage,idd_static_ma,idd_dynamic_ma,propagation_delay_ns,fmax_mhz,model_accuracy_old_data,model_accuracy_new_data,model_accuracy_combined,catastrophic_forgetting_risk,training_loss,validation_loss,model_version,training_samples_count,training_time_hours
CHIP_00738,7,2026-07-14T00:00:00,3.2379136494867327,5.176316575224903,155.14365308807314,5.563233854989802,303.5116303164937,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00738,8,2026-07-21T00:00:00,3.0970237444129856,5.384330486298546,151.23182597938305,5.547639897260737,294.05388593042665,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00738,9,2026-07-28T00:00:00,2.966659963458028,5.106272177451925,153.0015273407272,5.450477045110984,292.2593318008569,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00738,10,2026-08-04T00:00:00,3.0282568595817643,5.462666434893167,148.31978024472022,5.722034297720013,301.67309853559635,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00739,1,2026-06-02T00:00:00,3.290006203197548,5.131184899972756,147.8111557820509,5.433730737400525,303.3551327329101,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00739,2,2026-06-09T00:00:00,3.305669601181852,5.290678711574064,148.78825203072978,5.480867792247971,294.9412160909749,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00739,3,2026-06-16T00:00:00,3.278412691862894,4.53156333138791,143.6872910854289,5.329514062754916,288.6865535865283,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00739,4,2026-06-23T00:00:00,3.287857045074907,5.396041609071082,146.80421019495085,5.529406709331256,306.52895186924184,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00739,5,2026-06-30T00:00:00,3.225009931045621,5.834312880391241,150.15720159772155,5.4844841053627436,293.59445416656445,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00739,6,2026-07-07T00:00:00,3.181182232789972,5.52081931747609,150.89737509980787,5.5241805000356985,305.0826021765861,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00739,7,2026-07-14T00:00:00,3.18644460480665,5.245969051014028,148.4002261796647,5.544555720846821,300.96373611378453,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00739,8,2026-07-21T00:00:00,3.100982556194245,4.949904118369752,149.35954623019495,5.575079030792226,305.2164508258289,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00739,9,2026-07-28T00:00:00,3.061998131506874,5.428024429079855,150.0672855800783,5.567205921407727,305.89683151442125,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00739,10,2026-08-04T00:00:00,3.104060606866268,5.125933526485267,153.6662401646368,5.681524068330686,292.99414444039195,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00740,1,2026-06-02T00:00:00,3.2203531635156475,5.163155917412121,150.00109324377513,5.462941729529107,305.08149253994185,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00740,2,2026-06-09T00:00:00,3.230385965198212,5.206468870751016,153.72393310385235,5.486086913985181,290.4545063263539,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00740,3,2026-06-16T00:00:00,3.2198466108302575,5.176785122472632,153.30901782828843,5.47788393097641,308.01546723231604,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00740,4,2026-06-23T00:00:00,3.1550588810633124,5.209243099364197,149.68251089887238,5.674709089313998,291.8317640960903,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00740,5,2026-06-30T00:00:00,3.221281737906796,5.126730510431587,155.08742284905796,5.467144131877742,301.0765913124722,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00740,6,2026-07-07T00:00:00,3.1380904229781073,5.296418653226855,149.49190538180767,5.521477024474257,288.8628234761468,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00740,7,2026-07-14T00:00:00,3.1807292032179046,4.955328258914445,147.34996115484432,5.414471659444123,293.31975320800507,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00740,8,2026-07-21T00:00:00,3.165023988316459,5.455351986545923,152.7911328816237,5.477301910715519,299.4739081278636,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00740,9,2026-07-28T00:00:00,3.089230823349794,5.646418906501495,152.1780418645329,5.524348167328639,303.4028776765912,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00740,10,2026-08-04T00:00:00,3.125367217032066,4.983899151925853,145.98543345600527,5.465231417947338,306.2459085826332,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00741,1,2026-06-02T00:00:00,3.2292268686981784,5.602842062304546,146.89804425083682,5.392613494472266,304.19976240531633,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00741,2,2026-06-09T00:00:00,3.3062761655451216,5.246747552090086,152.22833088137492,5.439837822464166,303.76501597740327,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00741,3,2026-06-16T00:00:00,3.2519998335859297,5.010417383124833,150.58385969335433,5.636064581814928,301.35925301478903,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00741,4,2026-06-23T00:00:00,3.1121098953649824,5.427368361387563,152.84391614038765,5.5020935320359445,299.7837414660956,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00741,5,2026-06-30T00:00:00,3.2056369875579662,4.60616212720697,149.29498907271767,5.513702292205309,298.2063656557335,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00741,6,2026-07-07T00:00:00,3.1537076118066176,5.438852530767015,148.17261330430603,5.651007716602355,301.8787104169855,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00741,7,2026-07-14T00:00:00,3.228020919390079,5.800139710241116,155.92135546424666,5.451438203563198,300.32092917797564,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00741,8,2026-07-21T00:00:00,3.1041106871843294,6.304089876906736,152.6422140769544,5.721631198969379,300.5768475174924,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00741,9,2026-07-28T00:00:00,2.988227845714843,5.124930490515133,148.84325117794108,5.550986472243637,299.99784150126715,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00741,10,2026-08-04T00:00:00,3.125066636220718,4.611799068085023,150.2892413074718,5.551412387861434,304.90519161851245,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00742,1,2026-06-02T00:00:00,3.309612230204021,4.985076743278859,150.77104247158803,5.341297696228127,303.1067602241591,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00742,2,2026-06-09T00:00:00,3.2402230539703614,4.837786368171473,154.14269551950875,5.547358082267759,296.27284534909654,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00742,3,2026-06-16T00:00:00,3.2097803426875258,5.229771901892148,151.1645138894219,5.532942505142445,293.3832180570202,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00742,4,2026-06-23T00:00:00,3.1672267989945366,4.935505806550123,149.8115607077418,5.535868893689216,298.4001448713256,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00742,5,2026-06-30T00:00:00,3.1942877519464754,5.764373679376321,153.04775025977952,5.668821675654823,301.3213199578199,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00742,6,2026-07-07T00:00:00,3.183620133615812,5.362987471884264,151.27746051784632,5.640797820861155,293.92429766675787,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00742,7,2026-07-14T00:00:00,3.196237354730821,5.330117600633191,145.27873888705258,5.57857216866311,292.0689109955541,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00742,8,2026-07-21T00:00:00,3.1132501163306974,5.272242802073518,146.278694393475,5.574625881709378,298.7423403853525,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00742,9,2026-07-28T00:00:00,3.157753686589844,5.223870394914739,151.72342501295847,5.580458725088619,296.10864631899176,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00742,10,2026-08-04T00:00:00,3.0164711352429814,5.366519907801151,153.23353749220752,5.506628320941488,296.9110806935086,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00743,1,2026-06-02T00:00:00,3.276475633678618,5.370732189534529,150.19032347156812,5.538808737531309,299.7567197646823,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00743,2,2026-06-09T00:00:00,3.235384708751326,4.739657824732747,149.34478370778615,5.55933593044592,300.2153818399979,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00743,3,2026-06-16T00:00:00,3.3139758464857074,5.403755610985154,154.02167370156445,5.326772339034871,307.29667126191976,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00743,4,2026-06-23T00:00:00,3.233340579766357,5.282677638726541,153.08808203698354,5.542131730841363,293.8480972624834,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00743,5,2026-06-30T00:00:00,3.2723703816564833,4.969533381962834,147.54284786155247,5.526569908499416,297.06998032726733,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00743,6,2026-07-07T00:00:00,3.180190341711406,5.210537516108342,154.64138930270772,5.605932259905221,294.51101510433534,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00743,7,2026-07-14T00:00:00,3.12397478707712,5.163543405702576,149.54739698568852,5.518525586318654,293.09128990978206,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00743,8,2026-07-21T00:00:00,3.154520106871807,5.183318649238356,147.94459562286488,5.628547519509269,302.63910999386644,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00743,9,2026-07-28T00:00:00,3.1077181451099882,5.8944459093555555,157.54656209709353,5.639689015336128,295.85594640402826,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00743,10,2026-08-04T00:00:00,3.1134476777188373,5.032667080425819,148.384409177304,5.4317310861599095,294.8576750874927,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00744,1,2026-06-02T00:00:00,3.2183739874904385,5.227217019574706,147.85252442322906,5.5376621291516575,303.53953220361717,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00744,2,2026-06-09T00:00:00,3.318567120575426,4.973972637606691,151.13191249681938,5.55425015005635,305.96045690761093,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00744,3,2026-06-16T00:00:00,3.279177903954197,5.511003496636014,145.30604562515816,5.463572898992815,304.5590841711196,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00744,4,2026-06-23T00:00:00,3.249035091844891,5.122486336283242,148.97785034991998,5.618868454462893,289.3021146428044,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00744,5,2026-06-30T00:00:00,3.2396095592656367,5.227206479812245,149.0334814472232,5.600244090190315,297.0697545885744,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00744,6,2026-07-07T00:00:00,3.1814509367362933,5.226126259732893,152.8335897719504,5.575918182118326,289.2544017444336,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00744,7,2026-07-14T00:00:00,3.0903953098748387,4.954750139040322,152.06963400033572,5.625685242152276,306.95178592377107,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00744,8,2026-07-21T00:00:00,3.0892784794516217,5.712775890966345,144.98636400506967,5.581775795749112,299.62601700022344,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00744,9,2026-07-28T00:00:00,3.1320795128284713,5.267121344672886,151.25368677558134,5.46647804293647,302.5258074339821,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00744,10,2026-08-04T00:00:00,3.112489521672672,5.508670024044561,150.16295061533776,5.567202037525116,300.62365447082635,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00745,1,2026-06-02T00:00:00,3.35949869249787,4.621910672820231,145.76778947561832,5.536620531238892,298.1389995682284,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00745,2,2026-06-09T00:00:00,3.2662052885836244,5.072863205620198,152.06602810356108,5.491383656978005,293.5589410505037,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00745,3,2026-06-16T00:00:00,3.200507301945401,5.071864503531652,146.5350885933858,5.526314609324902,299.7037732785725,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00745,4,2026-06-23T00:00:00,3.2021098200064424,5.2227666401375386,145.55716425741306,5.444681566143676,293.48650556848196,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00745,5,2026-06-30T00:00:00,3.243992836897371,5.891849200774191,147.85754126008317,5.526475776303256,295.5328537869226,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00745,6,2026-07-07T00:00:00,3.191061262040397,5.0574774051739535,151.44833963024155,5.626502661672158,292.68087531054624,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00745,7,2026-07-14T00:00:00,3.173575715776248,4.741783193034286,149.93039810667864,5.537631957451923,297.4543147474246,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00745,8,2026-07-21T00:00:00,3.1243969771804387,5.171521863830084,150.00265346481535,5.603813769177685,299.73128603693874,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00745,9,2026-07-28T00:00:00,3.1257599672349814,5.1879207729060575,154.14100994476436,5.74253550836582,291.75792842477375,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00745,10,2026-08-04T00:00:00,3.1082134577974956,5.259557420242652,153.776794158685,5.5987405798791485,298.26588973951567,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00746,1,2026-06-02T00:00:00,3.304748391169572,4.950738312440923,155.132443232194,5.560973972831655,304.4580374748742,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00746,2,2026-06-09T00:00:00,3.248972220201793,5.043143301524219,152.634874578692,5.591118226825958,293.3566573383369,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00746,3,2026-06-16T00:00:00,3.246381629824141,5.262151383669928,149.90909812500993,5.567892756568333,298.9600287607715,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00746,4,2026-06-23T00:00:00,3.1076624528022174,4.76673256800835,153.32495330257845,5.515561974957767,300.1484549762121,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00746,5,2026-06-30T00:00:00,3.19981715985044,4.952410510351409,149.0987645845308,5.582894947683816,301.1549806784859,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00746,6,2026-07-07T00:00:00,3.2894204735240153,5.096677346366716,155.61191747497767,5.473958511709946,301.2430009687268,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00746,7,2026-07-14T00:00:00,3.1688936309765916,5.242240334647445,150.68302464441186,5.5077385008094115,303.1195227773193,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00746,8,2026-07-21T00:00:00,3.097869247970554,5.415257776094468,153.06757500073215,5.7184203093387715,303.2588473444899,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00746,9,2026-07-28T00:00:00,3.1486214723198858,5.168680411055003,148.54267454308075,5.4761421114870314,292.02867215286625,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00746,10,2026-08-04T00:00:00,3.0999297980927825,5.1817749892900435,154.5976769034688,5.542103840843957,298.4712791868584,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00747,1,2026-06-02T00:00:00,3.2667678115779912,4.618842768784755,153.36832249474094,5.579548208464499,303.85261044461527,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00747,2,2026-06-09T00:00:00,3.2897473330124476,4.852154489501464,147.97985310428965,5.5651987641193115,307.314597829921,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00747,3,2026-06-16T00:00:00,3.25929894489216,5.413540003055292,148.72238300310627,5.639785090996998,297.3026580393261,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00747,4,2026-06-23T00:00:00,3.23200796356231,5.050151671386356,153.0674685210307,5.630276198928514,291.81609459928416,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00747,5,2026-06-30T00:00:00,3.2662648917111086,5.912922757827758,149.43400195090612,5.537319842833678,305.19714897120076,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00747,6,2026-07-07T00:00:00,3.1833383727652853,5.238807706990072,156.29090620166224,5.424570283859197,294.85518434933135,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00747,7,2026-07-14T00:00:00,3.1808911496777927,4.79413662183729,149.5809724497908,5.531783436992478,303.4088691011116,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00747,8,2026-07-21T00:00:00,3.1746426517250956,4.815031825351204,148.72062997494638,5.51099437159064,297.31712061624825,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00747,9,2026-07-28T00:00:00,3.065122640519532,5.4954943825915,148.81743879208878,5.6488621936003724,298.1857287808415,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00747,10,2026-08-04T00:00:00,3.05134624304948,5.816483190823649,155.25317990284913,5.629034531520977,296.8039689357799,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00748,1,2026-06-02T00:00:00,3.2271853593312607,5.36133401096173,152.5679186050694,5.428600405498697,296.36593633159595,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00748,2,2026-06-09T00:00:00,3.2828460232087853,4.72736687579465,148.3229407287518,5.415943433502736,294.5583299518283,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00748,3,2026-06-16T00:00:00,3.203996775290115,5.391801246351663,145.0363605589789,5.573348427997898,300.68973666405094,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00748,4,2026-06-23T00:00:00,3.2684171882042463,5.23711469613915,149.2634820260016,5.4584690274560135,304.15205836954726,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00748,5,2026-06-30T00:00:00,3.224847404212764,5.0520593023551355,153.22673517249999,5.505412178479388,298.99529067253,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00748,6,2026-07-07T00:00:00,3.1497758145727683,5.400152571320069,147.61742594943036,5.530141131193385,295.5272310837444,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00748,7,2026-07-14T00:00:00,3.1731855980831005,5.39654637547231,147.38751721872495,5.610643138882475,291.21638308154485,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00748,8,2026-07-21T00:00:00,3.249598658571948,5.166558079215971,153.94778199490685,5.6001166392565835,299.6089775050958,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00748,9,2026-07-28T00:00:00,3.061696303707687,5.613032257724492,151.0459413957432,5.637013968868439,297.7464283857744,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00748,10,2026-08-04T00:00:00,3.106502153145831,5.13384852173047,150.54132676950783,5.5580110791680655,294.4721440112194,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00749,1,2026-06-02T00:00:00,3.2867262869847456,5.149016086745554,150.85231602918952,5.499773920516353,301.8555452751513,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00749,2,2026-06-09T00:00:00,3.2721082105990886,5.109258161348493,150.69845305990685,5.638300298976793,293.57463219298677,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00749,3,2026-06-16T00:00:00,3.2240701915091052,5.221452382586862,145.55179229255202,5.668258448332607,300.6740893786224,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00749,4,2026-06-23T00:00:00,3.2678450882211867,5.495928563566465,151.63735878673197,5.3167406294555954,299.938471108651,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00749,5,2026-06-30T00:00:00,3.2105943456764297,4.873939973328579,145.13097962974155,5.596166930280135,292.75404831391035,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00749,6,2026-07-07T00:00:00,3.283070860448339,5.318941184543947,154.6545351525147,5.563116339936777,302.55769413988145,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00749,7,2026-07-14T00:00:00,3.1626631965614855,5.581671879112703,144.58500429539396,5.658814784388943,301.9438208046711,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00749,8,2026-07-21T00:00:00,3.1322924170958486,5.197250834600562,149.9026932484707,5.6082766968382,304.4701968232798,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00749,9,2026-07-28T00:00:00,3.093290539611124,4.8494698726523575,158.3537429527352,5.657157456451369,296.2439419297901,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00749,10,2026-08-04T00:00:00,3.1594423359498522,5.680108170544532,152.4768471210097,5.55229483080055,301.3366125949217,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00750,1,2026-06-02T00:00:00,3.3344779411846353,4.523978180312747,150.77348494591632,5.539817570277747,301.13038330714437,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00750,2,2026-06-09T00:00:00,3.2623091808258087,5.435821922606171,149.5660492007685,5.519721455071102,301.1783265903923,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00750,3,2026-06-16T00:00:00,3.231096523634759,4.704199622974654,150.94239013106682,5.552545637737146,297.5741745929227,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00750,4,2026-06-23T00:00:00,3.2133842541735347,4.206038928108006,154.0252181480024,5.63010301758606,292.5108440975874,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00750,5,2026-06-30T00:00:00,3.1662266377486215,5.634556408312477,147.03544796803715,5.5978458689236135,296.53991634459777,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00750,6,2026-07-07T00:00:00,3.200507097834258,5.25504140754712,149.75030451216873,5.598852187325145,296.3347640707578,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00750,7,2026-07-14T00:00:00,3.070788356352226,5.00168331937388,147.55642412535715,5.409588084207913,300.44700033173854,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00750,8,2026-07-21T00:00:00,3.1313616654694743,5.426182319742947,152.36225406681012,5.655646883676024,300.43460870574387,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00750,9,2026-07-28T00:00:00,3.071019570160289,5.533857657575293,151.56541421762313,5.809010477912483,298.239591699365,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00750,10,2026-08-04T00:00:00,3.1191449892866463,5.37155231735571,151.14668755208965,5.59813866459169,295.82688211899676,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00751,1,2026-06-02T00:00:00,3.2888676828877457,5.226528132636933,148.841479961888,5.5935573288510225,303.371551647999,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00751,2,2026-06-09T00:00:00,3.2159868874086674,4.790893082314557,151.54446020032077,5.461246421502085,294.37144676365256,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00751,3,2026-06-16T00:00:00,3.32584487230767,4.830101730710394,145.7292136555223,5.451630661157889,300.5582409686128,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00751,4,2026-06-23T00:00:00,3.2236776038667103,5.72616402904945,148.09482115668172,5.563615640698792,304.84244444194576,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00751,5,2026-06-30T00:00:00,3.1670492075753325,5.411117262420691,145.00348669742309,5.7258754539410734,303.9737888075361,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00751,6,2026-07-07T00:00:00,3.1459662501395513,5.488945333350115,154.5395486983798,5.431133141618327,295.8006105051261,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00751,7,2026-07-14T00:00:00,3.2273041706921464,5.300241866831989,152.00849849709843,5.577019722860629,303.05744421832907,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00751,8,2026-07-21T00:00:00,3.165646582027401,5.351865179176601,144.49492205654806,5.644001063051494,302.046204883296,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00751,9,2026-07-28T00:00:00,3.058023056362148,5.008520327529319,152.4527957870088,5.609432506813427,288.32603209039166,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
