chip_id,production_date,storage_start,storage_end,deployment_start,deployment_end,storage_days,deployment_days,total_lifetime_days,production_cost_yuan,testing_cost_yuan,storage_cost_yuan,deployment_cost_yuan,repair_cost_yuan,recycling_value_yuan,storage_condition,deployment_condition,final_status,total_cost_yuan,revenue_generated_yuan,roi_percent
CHIP_00728,2024-11-26,2024-11-26,2025-04-13,2025-04-13,2025-12-18,138,249,387,1224.4547654224384,221.70725007921223,28.32130196835894,659.3672465346932,543.0539400846129,159.8455643435713,good,excellent,repaired_and_running,2676.9045040893157,942.738807853065,-64.78250134015202
CHIP_00729,2024-02-04,2024-02-04,2024-06-01,2024-06-01,2026-04-27,118,695,813,1287.0131137631631,279.18280754026193,27.505376852979126,291.202119912889,10.550542708028242,474.2845238218537,excellent,excellent,repaired_and_running,1895.4539607773215,4077.7749057782557,115.13447386007569
CHIP_00730,2024-06-08,2024-06-08,2024-08-12,2024-08-12,2026-04-02,65,598,663,1899.2178571388974,480.57798222760414,22.033631026730028,771.5906758687142,70.1321016008466,480.44648046402614,fair,good,still_running,3243.5522478627922,1500.8468836630445,-53.72829635619506
CHIP_00731,2024-12-01,2024-12-01,2025-05-10,2025-05-10,2025-12-17,160,221,381,1063.0700057807087,377.82034541222936,40.460579878409874,708.0609372459257,659.0024741266357,211.76003082329544,excellent,poor,end_of_life,2848.4143424439094,1437.0605638883783,-49.548752705149084
CHIP_00732,2024-08-07,2024-08-07,2025-07-24,2025-07-24,2026-08-13,351,385,736,1702.9654073258928,404.1456679559921,148.29738135897247,782.7287635985315,359.39693313632927,119.48805259273786,poor,fair,repaired_and_running,3397.534153375718,4730.980512416067,39.247474752107046
CHIP_00733,2024-10-28,2024-10-28,2025-07-16,2025-07-16,2027-07-10,261,724,985,1278.4619822037757,448.42054944911814,85.05458605947145,224.02413446564023,11.999956241040222,125.00627693115169,excellent,good,still_running,2047.9612084190458,1412.0650160625717,-31.050206895635668
CHIP_00734,2024-11-08,2024-11-08,2024-12-15,2024-12-15,2026-10-18,37,672,709,1600.0432400254895,279.97073311945803,14.266210027885133,336.9074377766999,498.80736165852113,211.36285383171344,excellent,good,end_of_life,2729.9949826080538,1200.0918004659375,-56.04051259759275
CHIP_00735,2024-12-27,2024-12-27,2025-10-07,2025-10-07,2026-07-21,284,287,571,1358.1871862017774,278.93324751061067,99.91712994894226,411.73032299133166,249.5908878912607,288.3911185558283,poor,poor,repaired_and_running,2398.3587745439227,3793.2506484114815,58.1602672908191
CHIP_00736,2024-08-10,2024-08-10,2024-10-29,2024-10-29,2026-06-14,80,593,673,1016.553277463068,164.0948329445024,26.877150940104414,407.44796022945087,482.3722722581806,157.23426536039673,excellent,good,repaired_and_running,2097.345493835306,2320.0466604089206,10.618239447348873
CHIP_00737,2024-10-17,2024-10-17,2025-06-17,2025-06-17,2026-04-28,243,315,558,1983.8709993620853,418.358828846702,37.62200220791726,540.3883338096598,0.8022835193601807,402.2968509387075,fair,poor,repaired_and_running,2981.0424477457245,2375.200279349262,-20.32316476588928
CHIP_00738,2024-11-13,2024-11-13,2025-05-27,2025-05-27,2026-09-11,195,472,667,1227.0021967122093,472.38639366818467,73.8791302812292,304.1552005605622,336.5955185302524,69.62929495953169,good,excellent,failed_rejected,2414.0184397524376,3301.766755875131,36.77471147294689
CHIP_00739,2024-08-07,2024-08-07,2025-01-18,2025-01-18,2026-01-17,164,364,528,516.8354407258716,162.3664325060187,78.94049537145577,561.1168355078919,937.2434276982974,268.8227594057066,good,good,repaired_and_running,2256.502631809535,4904.984861747475,117.37111194122866
CHIP_00740,2024-07-20,2024-07-20,2024-09-27,2024-09-27,2026-08-29,69,701,770,1109.4211571399317,471.80712898738574,18.03436408265969,425.1303707317909,455.7396347664509,362.5206460670845,poor,excellent,repaired_and_running,2480.132655708219,2009.8363072855489,-18.9625481258128
CHIP_00741,2024-10-30,2024-10-30,2025-10-01,2025-10-01,2027-04-11,336,557,893,1245.2039490582715,282.3818226529114,152.02904684415472,790.4634457164988,385.41835238108877,78.4007647262864,fair,excellent,failed_rejected,2855.4966166529252,1696.600314077988,-40.58475488348991
CHIP_00742,2024-01-09,2024-01-09,2024-04-06,2024-04-06,2025-06-21,88,441,529,1230.6001608063232,418.23800624366794,23.371708241697522,839.5559692512036,134.08886299692224,165.0452606829762,excellent,poor,still_running,2645.8547075398146,4379.628487631015,65.5279284667641
CHIP_00743,2024-09-02,2024-09-02,2025-01-20,2025-01-20,2026-08-21,140,578,718,531.2047899487563,251.26079624894203,67.49450612860004,976.0352434731552,254.78054528222938,458.46951686654205,fair,poor,still_running,2080.775881081683,3505.1678011313443,68.45484576211047
CHIP_00744,2024-07-02,2024-07-02,2025-06-13,2025-06-13,2026-12-02,346,537,883,1004.1064381665841,187.63055418948605,41.89731711220997,414.1101849336552,349.85847159487395,316.77935189482065,excellent,poor,repaired_and_running,1997.6029659968092,2173.557727655112,8.808294974196789
CHIP_00745,2024-09-13,2024-09-13,2025-03-14,2025-03-14,2026-08-24,182,528,710,1864.8525327257914,186.28821723837356,82.32211858218095,741.571643227882,373.547475409559,472.23613419006847,excellent,fair,still_running,3248.5819871837866,1778.4484032757669,-45.25462462415752
CHIP_00746,2024-11-12,2024-11-12,2025-01-26,2025-01-26,2026-02-19,75,389,464,1252.5745998734026,472.90708548380064,18.76148601620881,568.7752077413852,912.6447915502919,312.009973916915,poor,good,failed_rejected,3225.663170665089,2812.3713635407594,-12.812615119982118
CHIP_00747,2024-05-11,2024-05-11,2024-10-14,2024-10-14,2026-05-19,156,582,738,701.6859628924086,205.9169266161178,30.34809106621253,530.090467877208,762.4720542481689,127.95272676376061,poor,poor,still_running,2230.513502700116,990.1317851382528,-55.60969328633685
CHIP_00748,2024-06-20,2024-06-20,2024-10-01,2024-10-01,2026-03-14,103,529,632,1108.2369119075975,491.50852468596196,13.038649388276546,873.7373558083826,836.2168922149746,82.88279111565242,fair,good,failed_rejected,3322.738334005193,2129.107056592538,-35.923119951906195
CHIP_00749,2024-03-10,2024-03-10,2024-09-28,2024-09-28,2026-06-30,202,640,842,1796.2576526953744,125.86083526088254,86.627141954632,377.0106332494816,642.893895012138,190.32469011777036,excellent,excellent,failed_rejected,3028.650158172509,3352.4024873519224,10.689657513126779
CHIP_00750,2024-01-17,2024-01-17,2024-07-15,2024-07-15,2025-01-20,180,189,369,1160.1257744003192,154.36250295010163,29.561395607525263,486.05214654683596,246.67377967903658,154.6049737331055,fair,good,repaired_and_running,2076.7755991838185,2286.2591060804953,10.086959177438558
CHIP_00751,2024-09-02,2024-09-02,2024-10-08,2024-10-08,2025-09-21,36,348,384,632.9129506550577,234.7880528760355,17.044413304364845,881.4517892013848,160.59185909715413,458.5117635695559,good,excellent,repaired_and_running,1926.7890651339972,1974.1313729293483,2.4570571139326454
CHIP_00752,2024-05-28,2024-05-28,2025-02-12,2025-02-12,2025-09-13,260,213,473,1417.456208832955,209.44709225166633,50.07854555551779,233.77958798984537,91.34764740905055,338.22116032425913,poor,poor,repaired_and_running,2002.1090820390352,3533.3775077441865,76.48276707009593
CHIP_00753,2024-06-16,2024-06-16,2024-11-17,2024-11-17,2026-09-25,154,677,831,1311.441184724598,100.48015065509928,29.386020536908227,598.9418028392693,715.0680927068224,226.32508501415143,fair,good,repaired_and_running,2755.3172514626976,2511.7033853504286,-8.841590418778212
CHIP_00754,2024-10-29,2024-10-29,2025-07-28,2025-07-28,2026-07-30,272,367,639,1554.459839589951,453.48123256951516,118.61891454369359,425.5487083018297,270.3222409363486,143.11906098595915,good,excellent,repaired_and_running,2822.430935941338,1766.4208853155371,-37.41491198875341
CHIP_00755,2024-08-10,2024-08-10,2024-11-20,2024-11-20,2026-01-27,102,433,535,1094.8566119932361,141.37943988038876,44.80877715555554,453.44663287298226,127.23868259550541,93.72104724678044,good,poor,failed_rejected,1861.7301444976683,3098.20756201277,66.41550179382885
CHIP_00756,2024-12-14,2024-12-14,2025-10-25,2025-10-25,2026-05-05,315,192,507,645.6313441962077,264.30046520151086,62.276241908199744,444.02513865030994,252.83364874822124,173.31749515660144,good,good,failed_rejected,1669.0668387044495,3803.442424492572,127.87837708433842
CHIP_00757,2024-09-19,2024-09-19,2025-06-23,2025-06-23,2026-09-20,277,454,731,1628.706962257833,291.009881092128,112.02587806035699,540.5218309769555,777.613640377139,155.52315091722863,poor,good,end_of_life,3349.8781927644122,3854.719853725944,15.070448294268354
CHIP_00758,2024-10-18,2024-10-18,2025-02-21,2025-02-21,2026-03-18,126,390,516,1310.9405125151925,377.26740532549627,58.01336929887643,398.5901714778114,239.5938130888138,170.53366144502252,poor,excellent,still_running,2384.4052717061904,2046.188827225525,-14.184520076935177
CHIP_00759,2024-05-21,2024-05-21,2024-09-17,2024-09-17,2026-05-16,119,606,725,1747.12281533069,150.919079629654,34.36620602594325,934.3015115659546,441.2397343566432,269.81832321562655,excellent,good,end_of_life,3307.949346908885,3331.1064305814893,0.7000434784239752
CHIP_00760,2024-10-18,2024-10-18,2025-05-21,2025-05-21,2026-10-08,215,505,720,1720.9528987587994,274.3635362366608,42.7525202797705,806.25606994516,427.2329414400208,457.1377819862496,good,poor,end_of_life,3271.5579666604117,625.7960682263766,-80.87161913058854
CHIP_00761,2024-09-14,2024-09-14,2025-07-27,2025-07-27,2027-04-21,316,633,949,725.8517057572423,213.7349916341357,109.57750664098832,743.1560598830994,863.7802184130852,441.4828617467562,fair,poor,end_of_life,2656.1004823285507,1157.2782684330155,-56.42942440873123
CHIP_00762,2024-11-23,2024-11-23,2025-08-04,2025-08-04,2027-05-10,254,644,898,1366.6775678683584,458.8580598247359,120.13979784914572,245.4563340741265,788.7783067226608,60.427231807653286,poor,poor,failed_rejected,2979.9100663390273,3976.8878285595642,33.45663929533871
CHIP_00763,2024-05-21,2024-05-21,2024-12-21,2024-12-21,2026-03-24,214,458,672,1074.9731059624082,375.12509580657587,69.96374698206193,617.2343066943517,444.73335698456486,281.8873154340458,poor,poor,failed_rejected,2582.029612429963,3614.374095014217,39.98189941798183
CHIP_00764,2024-05-22,2024-05-22,2025-01-24,2025-01-24,2026-04-26,247,457,704,1648.2367556161407,380.709113781825,117.88776683289548,385.7725873769005,386.6410094173104,74.70599963111457,excellent,excellent,repaired_and_running,2919.2472330250716,4484.1988611659835,53.60805383102923
CHIP_00765,2024-05-11,2024-05-11,2024-09-18,2024-09-18,2026-04-15,130,574,704,805.7149727892551,199.17986380921766,51.88250598870298,812.3292545887156,258.1541434497737,294.39133033446916,poor,poor,repaired_and_running,2127.2607406256648,795.3287441135919,-62.61254067615276
CHIP_00766,2024-09-04,2024-09-04,2025-04-16,2025-04-16,2026-06-09,224,419,643,1528.6489717408385,333.6907726852244,106.56401635833544,935.8111894526876,838.3455832807387,301.1723648654338,excellent,fair,end_of_life,3743.0605335178243,2093.8918441145106,-44.059364646539194
CHIP_00767,2024-09-30,2024-09-30,2025-08-09,2025-08-09,2026-12-08,313,486,799,768.4751238461496,179.58585639503008,152.58554130812448,321.81701757494653,37.25631706064569,485.32546045614777,excellent,fair,end_of_life,1459.7198561848963,3542.065188372442,142.6537649237666
CHIP_00768,2024-07-22,2024-07-22,2024-12-10,2024-12-10,2025-10-06,141,300,441,1960.3237196705768,284.95217769980434,55.899685882517474,964.2336259091688,682.2576471260878,136.42472196011872,excellent,excellent,still_running,3947.6668562881555,1332.4487246152946,-66.24718414389844
CHIP_00769,2024-05-29,2024-05-29,2024-07-03,2024-07-03,2026-01-12,35,558,593,821.8103227453603,328.50607603915864,15.118155040040708,910.6859444837875,854.7750264437067,391.27621344882033,fair,poor,end_of_life,2930.895524752054,4144.681974773757,41.413501087671364
CHIP_00770,2024-12-04,2024-12-04,2025-01-31,2025-01-31,2025-11-10,58,283,341,1310.2300196462188,343.56211851248713,25.611397763285943,585.9735008751869,283.08905395824524,338.0788503275828,good,fair,end_of_life,2548.466090755424,4953.959048704396,94.38983577905597
CHIP_00771,2024-07-25,2024-07-25,2025-03-17,2025-03-17,2026-02-08,235,328,563,1031.74802792083,470.0652614511594,88.50938250426029,224.21399024607788,759.1502968465242,328.1420267926568,excellent,good,failed_rejected,2573.6869589688517,4231.467359252514,64.41266660292875
CHIP_00772,2024-08-19,2024-08-19,2024-10-13,2024-10-13,2026-07-15,55,640,695,1373.4546756812538,138.32268589065643,17.004308187910826,564.927102842935,156.11431621364736,227.78956371431994,excellent,good,failed_rejected,2249.823088816403,1356.9540006969928,-39.68619099687233
CHIP_00773,2024-11-17,2024-11-17,2025-06-19,2025-06-19,2026-02-01,214,227,441,1697.798532559433,397.3370346098299,89.71089589134073,556.0258673068067,972.7307223330396,118.50415181386887,good,poor,end_of_life,3713.60305270045,3481.4922058472025,-6.250286946647721
CHIP_00774,2024-12-19,2024-12-19,2025-05-30,2025-05-30,2026-01-22,162,237,399,1988.434703875276,314.08245267858194,49.34249540842632,530.5329970196215,3.439335554361822,229.4507514962918,excellent,poor,still_running,2885.8319845362676,3290.35719893854,14.017628765982257
CHIP_00775,2024-02-14,2024-02-14,2024-06-06,2024-06-06,2025-05-13,113,341,454,824.9116039582203,368.35884857146266,27.96651295350428,664.9115476173292,81.9329429365322,308.11798522846277,poor,poor,repaired_and_running,1968.0814560370488,2510.807704201984,27.576411865481166
CHIP_00776,2024-06-19,2024-06-19,2024-11-01,2024-11-01,2025-10-18,135,351,486,899.7608661926703,120.29507275882474,37.161383785604265,466.42607609720346,798.4754609650462,288.97672744767164,fair,excellent,repaired_and_running,2322.118859799349,3466.7353238837864,49.2918981840293
CHIP_00777,2024-10-11,2024-10-11,2025-08-26,2025-08-26,2026-09-28,319,398,717,1962.0878456290498,189.6986683867405,146.08965718649355,876.8790722148767,594.6777738117501,108.71448661547602,good,good,end_of_life,3769.43301722891,3311.525728778087,-12.147908885974918
CHIP_00778,2024-05-06,2024-05-06,2024-10-06,2024-10-06,2026-07-04,153,636,789,1430.0302900535296,119.72045618190243,54.84226997437095,905.0590620769655,104.41701644441869,339.7274494341759,poor,poor,end_of_life,2614.069094731187,4534.280052117233,73.45677898324672
CHIP_00779,2024-04-02,2024-04-02,2024-10-01,2024-10-01,2025-09-30,182,364,546,910.57426939433,169.71610881779668,89.431991122855,933.6600310705264,837.4548734353255,262.35473212295267,poor,fair,repaired_and_running,2940.8372738408334,3593.2930640154345,22.186055514811663
CHIP_00780,2024-11-19,2024-11-19,2024-12-24,2024-12-24,2026-10-18,35,663,698,1277.7869565196793,297.61925622558545,16.427787763414003,529.5541291112978,771.5983414879046,425.3660764962977,good,fair,end_of_life,2892.9864711078812,2877.150150941731,-0.5474038791507183
CHIP_00781,2024-06-15,2024-06-15,2024-08-27,2024-08-27,2026-03-22,73,572,645,807.2414146764788,279.08925989295267,7.734240621988518,755.2259423340271,782.5111729108246,149.38858975062422,excellent,excellent,failed_rejected,2631.8020304362717,4071.9794459385794,54.722102910741
CHIP_00782,2024-03-05,2024-03-05,2024-07-25,2024-07-25,2025-06-13,142,323,465,915.5146140634711,411.6102063498338,32.48349029003374,457.96133186592715,63.23166974167127,203.46451162371068,poor,fair,repaired_and_running,1880.8013123109372,3380.645849662092,79.74497505578081
CHIP_00783,2024-01-12,2024-01-12,2024-10-24,2024-10-24,2026-07-10,286,624,910,749.2993626270816,383.6722876823492,101.76838770235658,238.38195592393515,688.947208770638,390.43178901724724,excellent,fair,repaired_and_running,2162.0692027063606,4278.7916101358915,97.9026205442422
CHIP_00784,2024-09-28,2024-09-28,2025-09-16,2025-09-16,2027-02-03,353,505,858,906.2622579757629,303.9970558070973,41.669826439721795,650.4580273205078,851.4421921727165,356.02478819783175,poor,good,repaired_and_running,2753.8293597158063,1185.2484283299495,-56.95999012617592
CHIP_00785,2024-08-24,2024-08-24,2025-02-10,2025-02-10,2026-06-08,170,483,653,845.7241504355961,319.7743230410299,57.90129332481155,228.5343934469804,636.7003533928752,333.7968842845789,excellent,excellent,still_running,2088.6345136412933,4619.7420430649045,121.18479862764104
CHIP_00786,2024-05-26,2024-05-26,2024-10-13,2024-10-13,2026-07-26,140,651,791,707.4052696362548,182.36860608562657,23.619940750503073,964.1174339336287,195.5838972572014,132.53914196610202,fair,excellent,repaired_and_running,2073.0951476632144,3771.239309599663,81.91346952167588
CHIP_00787,2024-11-26,2024-11-26,2025-04-15,2025-04-15,2026-07-13,140,454,594,1404.5391780073708,311.62013454069006,54.42457064280247,374.4380502426223,485.0915770417232,346.77094514367656,good,poor,repaired_and_running,2630.113510475209,1699.3807362810303,-35.387551544344326
CHIP_00788,2024-06-28,2024-06-28,2024-11-18,2024-11-18,2025-12-03,143,380,523,1737.0142043051267,490.306581615154,57.03057738039497,417.5871636904195,32.875114206291855,104.39553101225081,poor,good,repaired_and_running,2734.813641197387,3421.831975242799,25.121212052482456
CHIP_00789,2024-08-15,2024-08-15,2024-11-16,2024-11-16,2025-08-06,93,263,356,862.0089706296926,149.95315253153305,36.384868802756074,826.8261250491581,139.922034473977,99.86094613568434,excellent,good,repaired_and_running,2015.0951514871167,3885.6835086309725,92.82878556694374
CHIP_00790,2024-08-27,2024-08-27,2025-01-01,2025-01-01,2025-07-29,127,209,336,584.4777125093931,327.1889005145959,17.59327889369514,257.41993483367435,44.838204621584495,219.1248007406699,fair,poor,still_running,1231.518031372943,3332.774946166844,170.6233170172377
CHIP_00791,2024-03-31,2024-03-31,2024-12-04,2024-12-04,2026-11-24,248,720,968,1245.29862685877,336.9359718271698,79.08337953917231,717.1180482560337,876.0603481936289,253.18339427189773,fair,good,end_of_life,3254.4963746747744,1739.8158752873808,-46.54116413138599
CHIP_00792,2024-12-03,2024-12-03,2025-09-19,2025-09-19,2027-03-06,290,533,823,860.7777924844088,299.25375209983355,62.7384470266743,412.89461875520493,947.9383679967149,436.7250959381813,poor,fair,repaired_and_running,2583.6029783628364,1718.9956766947994,-33.46517668964435
CHIP_00793,2024-07-16,2024-07-16,2025-04-06,2025-04-06,2025-10-21,264,198,462,1823.1503423664708,292.72688790095134,98.5264056898846,884.4633193314215,684.3795960098091,486.5829383633426,excellent,excellent,end_of_life,3783.2465512985373,3263.882931068741,-13.72798767374897
CHIP_00794,2024-12-06,2024-12-06,2025-11-15,2025-11-15,2027-08-22,344,645,989,1492.2235647198218,187.97417685508248,160.60665540184766,683.9772300977585,417.89960513303225,172.49140239677354,fair,good,failed_rejected,2942.6812322075425,539.2496211909497,-81.67488835389707
CHIP_00795,2024-05-19,2024-05-19,2025-02-02,2025-02-02,2025-08-01,259,180,439,1698.7486861956743,208.70287484519594,29.867625045871968,313.44706719666885,264.8594758554839,189.63742470833446,excellent,excellent,end_of_life,2515.6257291388947,2917.62862894389,15.98023486357813
CHIP_00796,2024-12-24,2024-12-24,2025-07-22,2025-07-22,2027-05-05,210,652,862,1370.8942992067723,374.65832439421087,58.13214208877357,492.1683277391784,819.5410113395099,83.25212138278908,good,good,end_of_life,3115.394104768445,2578.9091083944804,-17.220453603376104
CHIP_00797,2024-10-14,2024-10-14,2025-04-08,2025-04-08,2026-06-18,176,436,612,1961.3448181182011,290.53543677031894,77.82007290403988,987.0340865623831,814.7882685425225,197.5012364651975,excellent,poor,still_running,4131.5226828974655,1282.4390765056814,-68.95965059530309
CHIP_00798,2024-06-15,2024-06-15,2024-07-29,2024-07-29,2026-06-15,44,686,730,914.864083816633,246.5253435007972,20.421320452179543,342.7751504840878,142.35716657462427,150.76255910844384,good,fair,still_running,1666.9430648283217,945.8243229525764,-43.259950330098
CHIP_00799,2024-08-08,2024-08-08,2024-10-19,2024-10-19,2026-02-10,72,479,551,566.3937143252776,236.47235123951086,21.59056905828201,989.991034030412,322.1450375567403,232.59586751155018,good,fair,failed_rejected,2136.592706210223,3701.1771331567757,73.22801497912681
CHIP_00800,2024-03-27,2024-03-27,2024-09-27,2024-09-27,2026-02-26,184,517,701,756.3309653816796,331.69535368562316,54.59922360209355,291.2865918021271,451.8633154431345,55.91140206930395,fair,fair,still_running,1885.7754499146579,1757.5484859206576,-6.799694205362745
CHIP_00801,2024-08-24,2024-08-24,2025-08-03,2025-08-03,2027-04-21,344,626,970,545.0650966962922,326.2714157174278,65.0991673773204,301.9597601803388,858.9176801122793,73.10655507793146,fair,excellent,repaired_and_running,2097.3131200836588,4559.018252555594,117.37423033780199
CHIP_00802,2024-12-21,2024-12-21,2025-11-30,2025-11-30,2027-03-10,344,465,809,932.8719608046517,197.8717622682691,157.69457178192903,910.5342209802844,257.08829010093837,248.74741198865357,excellent,excellent,end_of_life,2456.060805936073,789.8692003438273,-67.83999816149559
CHIP_00803,2024-12-15,2024-12-15,2025-04-01,2025-04-01,2026-06-03,107,428,535,1087.420579259062,128.85855115630704,12.292255452114007,634.538397846939,917.044599223019,354.34722023938366,fair,poor,repaired_and_running,2780.154382937441,3446.9761703126833,23.98506325647626
CHIP_00804,2024-10-15,2024-10-15,2024-12-23,2024-12-23,2026-03-25,69,457,526,1796.9780402612853,190.60136440924586,23.190338134923973,363.4795247178972,144.44442602067332,319.38038086989764,excellent,poor,still_running,2518.693693544026,1767.2196512083503,-29.83586468898029
CHIP_00805,2024-12-11,2024-12-11,2025-06-24,2025-06-24,2027-04-02,195,647,842,1197.7882325082523,160.87450860359328,58.53806997676662,212.97960276246303,123.86383371620579,412.08164189360474,poor,fair,failed_rejected,1754.044247567281,4241.6919131907025,141.82354117198526
CHIP_00806,2024-05-01,2024-05-01,2024-08-28,2024-08-28,2026-07-21,119,692,811,1279.7226310964713,187.3654670862515,14.757664834435461,210.72240717815046,386.32580797923777,418.8493029000561,poor,good,repaired_and_running,2078.8939781745466,4267.974209413289,105.30023436601365
CHIP_00807,2024-10-10,2024-10-10,2025-07-26,2025-07-26,2026-07-04,289,343,632,1442.4146457959876,477.0769082112077,72.5264721641895,301.7613321768621,95.9422410095394,321.8350973123129,good,poor,end_of_life,2389.721599357786,1482.3414059478248,-37.97012144233917
CHIP_00808,2024-07-15,2024-07-15,2024-12-05,2024-12-05,2026-11-08,143,703,846,1593.1820165570207,206.66325357862485,56.15886832473598,295.33197438551315,589.2526617978797,151.14874907981405,poor,excellent,failed_rejected,2740.5887746437743,1540.931948678363,-43.77368969269549
CHIP_00809,2024-08-27,2024-08-27,2024-11-03,2024-11-03,2025-12-08,68,400,468,1148.161633469984,483.36603599291936,17.986041208182158,465.3419633210496,977.7551781654003,447.0321597758651,poor,poor,still_running,3092.610852157535,1485.5157324539664,-51.96564315818758
CHIP_00810,2024-11-11,2024-11-11,2025-03-23,2025-03-23,2026-08-19,132,514,646,779.328629062326,225.38321731474906,44.047808081047826,349.1279022464446,247.2988185226037,464.4839127151597,good,excellent,repaired_and_running,1645.186375227171,1139.4322284633004,-30.741449988852175
CHIP_00811,2024-12-29,2024-12-29,2025-07-16,2025-07-16,2026-05-28,199,316,515,1425.9135131331236,170.9618608479072,62.538144896964596,426.80976387082035,3.693803192170386,263.66675227184544,good,fair,still_running,2089.9170859409865,3482.4899879666955,66.63292584158678
CHIP_00812,2024-06-30,2024-06-30,2024-12-03,2024-12-03,2026-01-14,156,407,563,1715.078561642953,188.942229161964,15.698675894785172,914.5627248292496,397.8462284670249,53.6993354500942,excellent,poor,end_of_life,3232.1284199959764,3582.437771034242,10.83834877571794
CHIP_00813,2024-04-21,2024-04-21,2024-12-06,2024-12-06,2026-01-31,229,421,650,1577.6178327469822,341.5421170036659,59.61664254207146,229.80100752238687,356.8042926827245,241.2203852109483,poor,fair,repaired_and_running,2565.3818924978314,919.8237586445566,-64.14476295578147
CHIP_00814,2024-05-27,2024-05-27,2025-02-25,2025-02-25,2026-09-19,274,571,845,1270.2635502016135,332.59233175410196,124.8466709083121,348.20756911383927,321.7396360065884,91.38102824765298,excellent,fair,repaired_and_running,2397.6497579844554,2872.231788092585,19.79363451762358
CHIP_00815,2024-05-23,2024-05-23,2024-08-26,2024-08-26,2025-04-27,95,244,339,1618.5832190321416,216.53946848611403,23.52646598319773,988.6383265644625,612.0020114350009,358.3230425635214,excellent,poor,end_of_life,3459.289491500917,1168.160212172862,-66.23120976018632
CHIP_00816,2024-02-21,2024-02-21,2024-05-15,2024-05-15,2025-05-05,84,355,439,1804.7665851915428,256.7255183626879,11.561779981584142,559.896192893921,311.9355785472373,58.83923064489124,excellent,excellent,still_running,2944.885654976973,3522.439638395583,19.612102169146066
CHIP_00817,2024-04-12,2024-04-12,2024-05-20,2024-05-20,2025-12-06,38,565,603,1620.565732591499,205.42277043671766,12.567844806710276,619.3986334162997,750.0875904649107,461.07985126841555,excellent,poor,end_of_life,3208.0425717161374,1748.8029248370271,-45.48691653111362
CHIP_00818,2024-01-30,2024-01-30,2025-01-25,2025-01-25,2026-07-20,361,541,902,663.4485347568385,103.59777569904654,89.04362458815686,737.7790877161307,330.69308909863304,444.96033773018166,poor,excellent,end_of_life,1924.5621118588056,777.6630692072163,-59.592726864184
CHIP_00819,2024-06-17,2024-06-17,2024-12-06,2024-12-06,2025-10-24,172,322,494,1419.0971680001298,479.9983727980746,34.032544232457035,305.4050763247212,136.8424566439498,50.39076028640324,excellent,poor,failed_rejected,2375.3756179993325,4959.180834676404,108.77459535655625
CHIP_00820,2024-08-21,2024-08-21,2025-07-28,2025-07-28,2026-08-02,341,370,711,1954.9912715575747,268.9963470934389,102.3698466170217,232.8909921780866,995.3719194896636,375.33797746736093,excellent,fair,still_running,3554.6203769357853,770.5041985551386,-78.32386818140783
CHIP_00821,2024-12-18,2024-12-18,2025-09-15,2025-09-15,2027-08-20,271,704,975,1192.5437600880673,114.78269661841863,120.73519879758193,279.11703274965697,368.9595957128905,442.02468804710014,good,fair,failed_rejected,2076.1382839666153,3190.2654753692736,53.66343851017651
CHIP_00822,2024-12-25,2024-12-25,2025-05-26,2025-05-26,2026-07-19,152,419,571,1433.8179125792058,376.9121822483361,18.12452457235407,686.8126585551339,434.1216593440752,143.0888600836835,good,poor,repaired_and_running,2949.7889372991053,594.8271947731025,-79.83492353463974
CHIP_00823,2024-12-12,2024-12-12,2025-08-14,2025-08-14,2026-07-28,245,348,593,1961.9362000150838,326.50190499203165,37.14930281151579,840.0671661766464,753.4047912521315,383.82348469782124,excellent,good,end_of_life,3919.0593652474095,3935.2757043865863,0.41378141099307175
CHIP_00824,2024-08-29,2024-08-29,2025-05-19,2025-05-19,2027-02-16,263,638,901,1488.214987940121,241.45268887620782,117.00283866810129,897.595753231136,477.31381395918703,198.5782058420733,poor,good,still_running,3221.580082674753,547.2793047110047,-83.01208442235524
CHIP_00825,2024-12-06,2024-12-06,2025-02-05,2025-02-05,2027-01-12,61,706,767,1637.7714928110192,475.47519294095144,14.835499132899962,770.3741908805243,732.6590594122337,354.42673784004455,excellent,fair,still_running,3631.1154351776286,3377.007435563444,-6.998069991177634
CHIP_00826,2024-12-06,2024-12-06,2025-08-13,2025-08-13,2026-10-11,250,424,674,1699.689496900092,209.80205688197753,46.482280875638615,904.3792956650489,74.63446609433278,137.06970410091537,excellent,fair,still_running,2934.98759641709,1353.834543089606,-53.87256338860475
CHIP_00827,2024-04-06,2024-04-06,2024-06-30,2024-06-30,2025-01-05,85,189,274,826.9998933744096,185.64405697827624,14.252816444361281,227.47765963752488,940.7449203298082,164.3400512959492,fair,excellent,end_of_life,2195.11934676438,3207.056743962185,46.099425012558285
CHIP_00828,2024-10-24,2024-10-24,2025-07-17,2025-07-17,2026-03-20,266,246,512,564.7361096837965,431.2984349725979,39.92754588617261,821.3355780507214,676.0467079258639,300.7564216458169,good,good,failed_rejected,2533.3443765191523,3112.308566894156,22.853749997089132
CHIP_00829,2024-05-22,2024-05-22,2024-11-26,2024-11-26,2026-04-13,188,503,691,578.8994835162193,394.7300970406107,59.89765008609532,255.34458064786315,856.3384028676186,221.84689236320463,poor,poor,end_of_life,2145.2102141584073,2262.306381652652,5.458493844631579
