chip_id,update_step,vdd_voltage,idd_dynamic_ma,propagation_delay_ns,fmax_mhz,model_accuracy,model_version
CHIP_00748,4,3.304888616399281,115.11894132179893,4.65211011482248,224.10920382076156,0.87,v1.4
CHIP_00748,5,3.3055869807397995,173.9007369375331,3.812978127082401,232.938234980858,0.9,v1.5
CHIP_00749,1,3.4595450174520113,107.99345233281107,6.937990851250264,380.56901538659906,0.78,v1.1
CHIP_00749,2,3.328476312524495,168.23939338950404,5.643309046346835,190.8404499557631,0.81,v1.2
CHIP_00749,3,3.407087296918292,127.6668015635002,7.16520103204797,298.1914662283106,0.84,v1.3
CHIP_00749,4,3.3478741272768104,163.5987155377407,4.566204963267575,363.3067874301465,0.87,v1.4
CHIP_00749,5,3.1664102457299275,211.51732746847102,7.7046400398836585,278.7790050627984,0.9,v1.5
CHIP_00750,1,3.3251338628510485,137.346552064194,3.840125051382083,293.14532439242186,0.78,v1.1
CHIP_00750,2,3.327284215473438,216.5533160125691,5.101378134555909,300.8051299993991,0.81,v1.2
CHIP_00750,3,3.430579098986582,175.39286576019947,2.7066358403986075,297.57235405364065,0.84,v1.3
CHIP_00750,4,3.383667271274478,272.874755525862,5.870820188423209,133.40868385128277,0.87,v1.4
CHIP_00750,5,3.1179102912366643,115.65215153175441,3.603596730888867,366.23288961870185,0.9,v1.5
CHIP_00751,1,3.4870553949825407,188.7822178896963,7.313843725648929,352.9292172962023,0.78,v1.1
CHIP_00751,2,3.336289192355905,111.96574101050322,7.076985644792117,270.7930116087075,0.81,v1.2
CHIP_00751,3,3.382762796756989,171.64606516677506,5.500207088537191,240.55715836486462,0.84,v1.3
CHIP_00751,4,3.292864489523666,120.90014138692277,2.0498512203087405,211.2751314653744,0.87,v1.4
CHIP_00751,5,3.3293026713291356,19.80728227005349,10.25252549222711,259.70661823862474,0.9,v1.5
CHIP_00752,1,3.38581397266337,41.91545110390946,3.5405728428444805,384.88572819361553,0.78,v1.1
CHIP_00752,2,3.3417345477867406,130.2215166928019,9.475369569981693,186.99022043366455,0.81,v1.2
CHIP_00752,3,3.4095328719780427,128.52934796983757,3.804566123601144,142.67670285661754,0.84,v1.3
CHIP_00752,4,3.117672401034141,156.9910947083126,5.65227321638059,239.15910862682045,0.87,v1.4
CHIP_00752,5,3.2795799034954003,142.56692366557954,4.559294473298303,219.9114344080808,0.9,v1.5
CHIP_00753,1,3.352804916592423,212.27893399059326,6.250143093290458,334.8654435298041,0.78,v1.1
CHIP_00753,2,3.3756031467241323,138.3514285939823,4.214587234432057,140.7963849717549,0.81,v1.2
CHIP_00753,3,3.2447066091895107,118.4782053967903,3.3960090865815986,318.771439360394,0.84,v1.3
CHIP_00753,4,3.280688768823586,171.34106739191566,3.250528280957676,178.0492753640396,0.87,v1.4
CHIP_00753,5,3.366819309885063,191.28829283428536,3.8175592333805093,271.4490023605843,0.9,v1.5
CHIP_00754,1,3.3274015128833616,178.9956722538572,1.9866822171187466,378.7648352936925,0.78,v1.1
CHIP_00754,2,3.1671349791235617,79.84192772935455,4.672707462552329,265.3476226954116,0.81,v1.2
CHIP_00754,3,3.3028147212877372,157.8400616583648,8.891952051504763,227.02553325224002,0.84,v1.3
CHIP_00754,4,3.4064521211011356,76.1232818511963,3.0259306355637867,224.7757182140249,0.87,v1.4
CHIP_00754,5,3.106979830608545,172.38243948166422,7.9390682895882705,372.548308282898,0.9,v1.5
CHIP_00755,1,3.14579756179773,263.9932541759335,5.723229198910265,423.59198171661336,0.78,v1.1
CHIP_00755,2,3.2860565491604525,143.56435089067136,4.748258647522164,465.25260106368415,0.81,v1.2
CHIP_00755,3,3.438782762946605,147.0837331668622,4.857621624172766,359.6006593795351,0.84,v1.3
CHIP_00755,4,3.113645935974996,41.31746487856891,3.428158238917802,330.0542363266962,0.87,v1.4
CHIP_00755,5,3.4061406069462437,87.78704711036161,8.576611513063593,257.1037417008674,0.9,v1.5
CHIP_00756,1,3.342667293219602,123.0178232542508,5.266423916884806,444.5057510450078,0.78,v1.1
CHIP_00756,2,3.246390197913333,102.93335895886088,6.833384184827411,377.9268724530484,0.81,v1.2
CHIP_00756,3,3.149217364626351,168.37385403070442,6.573389505069316,439.6118388345948,0.84,v1.3
CHIP_00756,4,3.259764261681668,217.3431941635444,5.822679531494672,276.04834487101607,0.87,v1.4
CHIP_00756,5,3.2257479706254584,174.8250996933519,3.1640243513138118,212.60441801276954,0.9,v1.5
CHIP_00757,1,3.3604988741223467,242.36827513504818,2.662590215447731,241.40790149754991,0.78,v1.1
CHIP_00757,2,3.329298260243391,122.37136347784077,1.7395812863618216,231.60849850982513,0.81,v1.2
CHIP_00757,3,3.3489628555698956,135.99541812781885,6.233986658067426,190.86858173954846,0.84,v1.3
CHIP_00757,4,3.3336027687839516,45.24686589178988,7.062751207095474,409.4250161746015,0.87,v1.4
CHIP_00757,5,3.1606815763636,121.4040720287889,2.5351736085236345,307.34440304691697,0.9,v1.5
CHIP_00758,1,3.315288287567149,83.10091856051763,4.3421021074852275,386.12858281500075,0.78,v1.1
CHIP_00758,2,3.3556382250093013,159.7787320464409,7.695240142887258,444.43694948147845,0.81,v1.2
CHIP_00758,3,3.313809492633245,165.35879558721808,4.934333392448606,313.6396631626373,0.84,v1.3
CHIP_00758,4,3.2294831741192405,65.70859709980147,7.097566740513671,355.7970253153725,0.87,v1.4
CHIP_00758,5,3.307012439205122,156.31926984595904,4.107391824730479,396.22858754250615,0.9,v1.5
CHIP_00759,1,3.1785150902624277,220.43871780051387,6.6680574076772965,323.3648304042693,0.78,v1.1
CHIP_00759,2,3.3351170822945555,200.67324652089457,4.376369847216782,362.8685147624353,0.81,v1.2
CHIP_00759,3,3.260077448768179,173.25517092724073,2.3521388580670446,246.01339891130928,0.84,v1.3
CHIP_00759,4,3.4754390336911136,216.5899981121717,8.797773412758016,391.25723439202864,0.87,v1.4
CHIP_00759,5,3.236584960866254,124.51894947894642,7.47851106408599,386.39954225737694,0.9,v1.5
CHIP_00760,1,3.4386045818225925,159.661805931873,5.370374328414149,395.7013631913939,0.78,v1.1
CHIP_00760,2,3.1472416209879324,141.55545643065773,4.984701245022817,280.3251155283869,0.81,v1.2
CHIP_00760,3,3.4325161230071335,180.94239654596717,5.747127449057432,177.89514173390978,0.84,v1.3
CHIP_00760,4,3.186584186979118,190.38660228767742,6.008697531117111,398.26207755481084,0.87,v1.4
CHIP_00760,5,3.228831739138414,152.14699549184172,5.16460712988705,370.81050600401784,0.9,v1.5
CHIP_00761,1,3.506137166695573,121.87208254442076,1.4276521146778123,338.9822838277989,0.78,v1.1
CHIP_00761,2,3.341425882728786,59.187566521003305,3.526287516674028,264.84610788245624,0.81,v1.2
CHIP_00761,3,3.4144204506202156,98.47288251333865,4.964085634306326,142.49434504375654,0.84,v1.3
CHIP_00761,4,3.348722678142075,87.88475097793949,9.846752827654939,231.9717129347562,0.87,v1.4
CHIP_00761,5,3.394949583157843,176.80501781668858,3.767231369113615,388.80301105792273,0.9,v1.5
CHIP_00762,1,3.097773684927777,148.72704171561796,6.911923386549627,280.70068143684864,0.78,v1.1
CHIP_00762,2,3.1855914634394416,228.98614701719637,5.244978474962866,255.58951321570555,0.81,v1.2
CHIP_00762,3,3.1894758799949527,154.78356640090044,5.073721862209105,276.8189070398698,0.84,v1.3
CHIP_00762,4,3.4651132663488573,231.64864598063227,6.000306017561577,354.99903552082867,0.87,v1.4
CHIP_00762,5,3.151082552748178,154.563779732158,6.036115707009593,282.6358114355693,0.9,v1.5
CHIP_00763,1,3.2563401260891043,110.53600542362796,5.570653932121805,391.6003366282546,0.78,v1.1
CHIP_00763,2,3.4311006383004212,149.99897843699537,7.632260568547298,225.3703299524708,0.81,v1.2
CHIP_00763,3,3.3563681512695425,144.37026952737236,4.136111527619727,472.47939357048904,0.84,v1.3
CHIP_00763,4,3.2526984919883093,131.74639483955337,4.580605886934538,327.6728970425018,0.87,v1.4
CHIP_00763,5,3.4348549404551494,92.44709494601335,6.4536211344215895,327.8256344482387,0.9,v1.5
CHIP_00764,1,3.138952818676377,217.53613817822722,6.038195219169973,357.8327240006029,0.78,v1.1
CHIP_00764,2,3.0926463160241293,223.21756570041958,9.61969925745996,287.9749612622717,0.81,v1.2
CHIP_00764,3,3.2276621112905253,27.552565783274744,2.9054595800157195,366.940792428264,0.84,v1.3
CHIP_00764,4,3.2967445367484074,74.14203893485049,8.550665891313542,246.47059806227333,0.87,v1.4
CHIP_00764,5,3.152066886483728,152.24492462050782,6.520412180623548,192.8357166420198,0.9,v1.5
CHIP_00765,1,3.269982769435057,226.92580253526535,2.7904625621140053,328.06500358093956,0.78,v1.1
CHIP_00765,2,3.268298840369606,176.82413339919998,3.4046622329849274,318.7000007278798,0.81,v1.2
CHIP_00765,3,3.2046507322087976,49.948864730952096,2.678958055337317,282.5646345329226,0.84,v1.3
CHIP_00765,4,3.323386815843155,210.5358204309622,6.216340855772563,424.6929234383149,0.87,v1.4
CHIP_00765,5,3.2798893280379726,177.59010808491206,3.537044081582448,325.15433941130755,0.9,v1.5
CHIP_00766,1,3.262663412379667,125.8649204826129,5.641799744453604,186.55710429928422,0.78,v1.1
CHIP_00766,2,3.333111182935954,185.230087841294,4.09215537000659,314.6318087844584,0.81,v1.2
CHIP_00766,3,3.425015226075561,187.72525655131324,5.233394936204473,331.6922499193452,0.84,v1.3
CHIP_00766,4,3.449264303604879,162.67972480890506,7.393985083202038,363.6598459750412,0.87,v1.4
CHIP_00766,5,3.309493438426117,214.5083548440739,3.476577999972126,334.2286487430585,0.9,v1.5
CHIP_00767,1,3.244711978270232,194.61294464579714,5.464740626276914,376.38972708983545,0.78,v1.1
CHIP_00767,2,3.3765521857536056,128.9818931105499,6.574742018017757,336.59785906294957,0.81,v1.2
CHIP_00767,3,3.2795613489175084,193.33675584046713,5.2804867527522585,237.6601634061184,0.84,v1.3
CHIP_00767,4,3.3286427508599763,172.7627576938961,-0.45482530313308533,491.8120019743542,0.87,v1.4
CHIP_00767,5,3.5830561973188804,108.26250327899959,6.731359139291009,214.54025506709422,0.9,v1.5
CHIP_00768,1,3.133799017079732,127.06053471663817,2.7276579631090736,342.73051557729593,0.78,v1.1
CHIP_00768,2,3.387923008987014,238.02876530601787,5.594741403182309,369.05411995727206,0.81,v1.2
CHIP_00768,3,3.3389940591020104,164.39790019614512,3.5028036798486193,280.83217459526145,0.84,v1.3
CHIP_00768,4,3.2632707662661593,179.52690694567298,1.285599540473342,384.15590217137844,0.87,v1.4
CHIP_00768,5,3.2733783746734546,116.68125739784014,6.189929726293684,298.1334364526905,0.9,v1.5
CHIP_00769,1,3.315872657372667,215.42254109693664,1.919125736657517,188.7482122318923,0.78,v1.1
CHIP_00769,2,3.2446251786505123,219.90344648056058,7.081267742818534,290.11776690922954,0.81,v1.2
CHIP_00769,3,3.3605290558625165,191.9939973860469,6.53610755742041,386.7317305054039,0.84,v1.3
CHIP_00769,4,3.3175439541697496,174.5073781963785,6.491849117308272,267.18015774467494,0.87,v1.4
CHIP_00769,5,3.2866017273595167,175.42646529718485,3.548112222963756,242.03120204832402,0.9,v1.5
CHIP_00770,1,3.2738501877489004,152.71093672334928,5.460702436685283,298.6122103634385,0.78,v1.1
CHIP_00770,2,3.3134650126014566,138.2950768213049,4.134729721151972,302.88588869746496,0.81,v1.2
CHIP_00770,3,3.363877748955204,193.02843830397933,1.5188670991327506,220.67840458592582,0.84,v1.3
CHIP_00770,4,3.394369908455493,136.02114327206354,1.8299012181839642,397.73513109175997,0.87,v1.4
CHIP_00770,5,3.4005970761445177,90.8575622753166,3.155160686756787,538.5761644796298,0.9,v1.5
CHIP_00771,1,3.208294932893222,210.83763494524163,8.588956648534666,183.8343496675135,0.78,v1.1
CHIP_00771,2,3.2088621382038935,201.5752118589297,2.7747088865837366,214.2992613071382,0.81,v1.2
CHIP_00771,3,3.280414009363795,143.742309016737,7.681315304702055,345.03886164193574,0.84,v1.3
CHIP_00771,4,3.3206576992783163,142.63676366949292,3.398759727984633,397.3004509934699,0.87,v1.4
CHIP_00771,5,3.3139124700540177,182.7799673756358,5.942462876451199,309.00100352770136,0.9,v1.5
CHIP_00772,1,3.3103986280380338,150.2052314743828,5.2171291851363755,252.0799557091691,0.78,v1.1
CHIP_00772,2,3.3531653916447803,206.21759867323928,5.981110464522598,428.38279086935324,0.81,v1.2
CHIP_00772,3,3.2539904138157207,257.3434363845978,6.386163626516969,78.2360293521001,0.84,v1.3
CHIP_00772,4,3.491217146743552,102.42301349025553,5.918230811960882,340.8867281775172,0.87,v1.4
CHIP_00772,5,3.30692415857342,144.35388070407504,4.217489090714478,258.9704490088353,0.9,v1.5
CHIP_00773,1,3.418850163844344,99.15716213096927,5.607228793831435,356.7905199566154,0.78,v1.1
CHIP_00773,2,3.1945501182967044,173.35823140845673,7.5962489211621875,328.23738885345136,0.81,v1.2
CHIP_00773,3,3.4125543482766534,147.9333390365167,3.8053677306444227,287.7585712891543,0.84,v1.3
CHIP_00773,4,3.1635318430375032,268.7943846038662,5.483893740317708,149.4491731187099,0.87,v1.4
CHIP_00773,5,3.234830389453954,139.96661020668859,2.94321631297669,196.76290792525035,0.9,v1.5
CHIP_00774,1,3.265586483572097,177.0357728013311,7.3997322786143025,389.25452744444317,0.78,v1.1
CHIP_00774,2,3.2410784302836313,16.26070250335343,9.056874569644153,282.59639210692546,0.81,v1.2
CHIP_00774,3,3.2563062114434977,211.99913257221988,4.876076165914271,339.2585771478169,0.84,v1.3
CHIP_00774,4,3.3246051590479757,88.13551193743177,3.3255755123112367,282.2443090856528,0.87,v1.4
CHIP_00774,5,3.298340680986128,118.91576685437134,4.238742504999453,294.2443819823143,0.9,v1.5
CHIP_00775,1,3.229623441445278,194.62354319030868,6.1042523786326734,257.8004202697021,0.78,v1.1
CHIP_00775,2,3.358865320850322,216.5038312329006,5.8551497466217475,184.36839719470015,0.81,v1.2
CHIP_00775,3,3.457266226764793,233.46815008663853,7.979648105785674,350.41897960034964,0.84,v1.3
CHIP_00775,4,3.350735495601656,157.12820985471436,5.69335333370117,207.04025215499735,0.87,v1.4
CHIP_00775,5,3.185865982013046,106.02076613251941,1.482730450985133,200.2001542395347,0.9,v1.5
CHIP_00776,1,3.29942697605935,38.28185884065569,3.595668284416312,281.4772531192884,0.78,v1.1
CHIP_00776,2,3.223407446730555,133.2537214729567,6.071006782445105,376.88205761584135,0.81,v1.2
CHIP_00776,3,3.2262719853042334,134.75231143747976,1.0768815120139497,347.43043115506407,0.84,v1.3
CHIP_00776,4,3.2137923092026015,167.14588889798188,4.869767256502348,478.54023941302864,0.87,v1.4
CHIP_00776,5,3.4830544707748707,181.43104465991507,6.353773266685391,320.38321015134414,0.9,v1.5
CHIP_00777,1,3.253990922534681,111.37515515659595,3.6183052597892265,249.32236663920077,0.78,v1.1
CHIP_00777,2,3.3419921166915314,138.0748194905843,1.409636182803121,505.22344118789107,0.81,v1.2
CHIP_00777,3,3.2836696453305727,257.4884218070551,4.695419208912201,280.29756513825834,0.84,v1.3
CHIP_00777,4,3.392752120999922,135.04752206129956,6.3035616178511145,273.6806202363331,0.87,v1.4
CHIP_00777,5,3.252201370528075,226.81986984041805,3.0870495654397296,259.1758117112745,0.9,v1.5
CHIP_00778,1,3.4825946622232387,133.5280675430988,2.5577307964640115,349.18821646984185,0.78,v1.1
CHIP_00778,2,3.296446494098587,172.47581061632616,5.631301410693028,211.57848183785674,0.81,v1.2
CHIP_00778,3,3.3238838414544545,213.34929804504904,4.497697585963291,229.13888492699238,0.84,v1.3
CHIP_00778,4,3.2826554986485514,139.5433058269576,4.857452733287472,398.82248306840563,0.87,v1.4
CHIP_00778,5,3.324234484323955,232.87115408374237,5.954130366296425,328.8629970328825,0.9,v1.5
CHIP_00779,1,3.5179665666588567,167.15317246232013,4.9893162354067915,224.6706349509397,0.78,v1.1
CHIP_00779,2,3.2145601791431115,129.14619687340488,5.000305825267063,134.93681680360402,0.81,v1.2
CHIP_00779,3,3.298389802115227,13.602862162843223,8.053352027166195,148.94292382858185,0.84,v1.3
CHIP_00779,4,3.318468877213387,157.2820871271798,8.184599929400603,310.94056091640044,0.87,v1.4
CHIP_00779,5,3.2900763474074104,165.75749164540153,4.4454843239956325,259.0178606398512,0.9,v1.5
CHIP_00780,1,3.3214015865581166,135.32900902546626,6.782724647595178,229.494209076489,0.78,v1.1
CHIP_00780,2,3.395205237614821,173.51209660150394,5.551155939707179,176.78236475490488,0.81,v1.2
CHIP_00780,3,3.3837698370395626,248.12568848626597,4.571973537911566,368.7285517929878,0.84,v1.3
CHIP_00780,4,3.2885359068219797,95.15183094881272,3.9655454674509967,291.4326667230125,0.87,v1.4
CHIP_00780,5,3.3453349435769963,76.98506435504271,4.089797342684642,302.6380453998133,0.9,v1.5
CHIP_00781,1,3.1739748871079425,169.61593531729045,8.947588055665975,291.8759077782205,0.78,v1.1
CHIP_00781,2,3.373509707835242,86.21000655676147,4.238722670822353,379.56612127174236,0.81,v1.2
CHIP_00781,3,3.1635800989775174,114.50793384297435,7.7858029790021765,251.20346171675823,0.84,v1.3
CHIP_00781,4,3.100009404047972,121.81412672102181,8.987658913655366,415.1787435598331,0.87,v1.4
CHIP_00781,5,3.2921022674917415,138.3329068823411,10.218178419576489,225.12948233343616,0.9,v1.5
CHIP_00782,1,3.2358287914287027,202.96869917291437,3.767274721266453,329.3371985935345,0.78,v1.1
CHIP_00782,2,3.1763614886268474,224.5090816243146,4.635262115793604,248.0301523272014,0.81,v1.2
CHIP_00782,3,3.215690860846685,92.50908983209371,4.801245361287016,111.33107412786035,0.84,v1.3
CHIP_00782,4,3.190985539938695,150.84450748117703,5.6763752622797305,294.35053947205375,0.87,v1.4
CHIP_00782,5,3.2241011192368263,225.6815460653687,7.238390332708447,291.6712490472788,0.9,v1.5
CHIP_00783,1,3.2884758868900335,126.28561989404314,4.213837579036687,287.46370980552354,0.78,v1.1
CHIP_00783,2,3.3945220448959224,127.65860311426694,8.060947874118707,247.9252961104288,0.81,v1.2
CHIP_00783,3,3.4491357660578177,135.13484706275582,6.860763500281829,482.06417417166585,0.84,v1.3
CHIP_00783,4,3.5418299240071676,82.89004906138243,7.567408839819418,224.4667442566407,0.87,v1.4
CHIP_00783,5,3.337523286327788,174.4410667932907,7.222444600532669,197.62198915244002,0.9,v1.5
CHIP_00784,1,3.182138101375099,108.62914914776661,6.666421460247595,319.64638588804223,0.78,v1.1
CHIP_00784,2,3.3411498144512266,91.17599789808943,5.834901225217416,247.2887655610407,0.81,v1.2
CHIP_00784,3,3.2384511529669737,143.60094391986635,2.468278014568669,342.44132362922096,0.84,v1.3
CHIP_00784,4,3.156677480731564,129.43914199764905,6.983582573611888,179.08019687295445,0.87,v1.4
CHIP_00784,5,3.1597191510568345,201.77903356526656,3.350231125282986,377.4247561575464,0.9,v1.5
CHIP_00785,1,3.3439294899850975,83.00549280102125,5.842416012691139,336.23791018637473,0.78,v1.1
CHIP_00785,2,3.160556191721779,153.03927908109404,7.171467451460408,293.45939847730256,0.81,v1.2
CHIP_00785,3,3.314983843313249,142.99681606476378,7.546962489188795,292.23072087095784,0.84,v1.3
CHIP_00785,4,3.230225435438833,138.77299531826912,2.372388233536959,58.86001338641276,0.87,v1.4
CHIP_00785,5,3.2172085981176752,226.20875424339152,7.537668765703305,168.55351059549866,0.9,v1.5
CHIP_00786,1,3.1950899235382737,118.80386467161229,5.117943701641515,217.56190157082966,0.78,v1.1
CHIP_00786,2,3.2387494117868716,201.239020342593,3.5005056704375863,344.95282701598984,0.81,v1.2
CHIP_00786,3,3.376191747053435,269.9311825831732,4.125345485461227,210.54746810943834,0.84,v1.3
CHIP_00786,4,3.128009393457609,183.02361679144664,6.3571388328986265,291.7189066787054,0.87,v1.4
CHIP_00786,5,3.3323133747697526,154.14891550857817,4.6826706993705685,273.1433473185428,0.9,v1.5
CHIP_00787,1,3.2903205517224556,272.56633038646885,7.320962109135337,206.7926407984661,0.78,v1.1
CHIP_00787,2,3.3397144790480118,149.64886334004214,9.11167866191126,400.7041123261705,0.81,v1.2
CHIP_00787,3,3.2899283494484606,148.5843467511325,3.226852038239864,352.39777944619004,0.84,v1.3
CHIP_00787,4,3.414654153979703,156.08747767719348,6.029036158793862,273.8794035505776,0.87,v1.4
CHIP_00787,5,3.3881787271425923,82.94104509347181,3.2629451247028403,374.3271526875882,0.9,v1.5
CHIP_00788,1,3.158944743125411,118.3256186102135,4.942993652534854,337.69464774108434,0.78,v1.1
CHIP_00788,2,3.3153919365023774,-3.8863172042182725,6.6619870350388455,282.3226765790498,0.81,v1.2
CHIP_00788,3,3.40665368622605,101.50804475705328,8.651498704346972,205.9556268121969,0.84,v1.3
CHIP_00788,4,3.2537363570178446,213.00843357811607,10.00997534101769,206.10391000469647,0.87,v1.4
CHIP_00788,5,3.5493363846566632,31.01555242429437,7.0118455265757555,440.9135497478044,0.9,v1.5
CHIP_00789,1,3.1968019928071985,211.443874722528,4.4774889421334425,240.0102975956236,0.78,v1.1
CHIP_00789,2,3.1643884801938924,146.0576599486256,5.786155790679713,204.49297229336565,0.81,v1.2
CHIP_00789,3,3.442437775894244,119.61037941049216,5.423017921570282,318.5364861221924,0.84,v1.3
CHIP_00789,4,3.599580823347032,214.1331752247644,7.131153886940686,264.6858866428487,0.87,v1.4
CHIP_00789,5,3.337387948135078,173.8556335672038,5.438323180782851,376.6474828951081,0.9,v1.5
CHIP_00790,1,3.6131051784615202,94.49716586756253,6.327719074688093,331.28923429684744,0.78,v1.1
CHIP_00790,2,3.2762944746166065,116.52850152045507,4.057637526960295,479.31395555399354,0.81,v1.2
CHIP_00790,3,3.315854432654133,200.66296682763644,4.9402597266129,334.6378690177535,0.84,v1.3
CHIP_00790,4,3.3516543192270216,138.04439530448772,6.027946803049458,402.7043184375291,0.87,v1.4
CHIP_00790,5,3.188726482161084,161.28715433418827,6.644564074541811,363.87203146939237,0.9,v1.5
CHIP_00791,1,3.395988451646743,186.2088017027819,7.889033526949366,267.5600205026481,0.78,v1.1
CHIP_00791,2,3.445855748036026,156.18067128471904,7.247068593079611,195.27815950987298,0.81,v1.2
CHIP_00791,3,3.3663051042269903,157.71184879632008,4.898684081661739,403.5445473269359,0.84,v1.3
CHIP_00791,4,3.3224435840184436,160.08225765441608,2.6427897653112153,245.11415265693915,0.87,v1.4
CHIP_00791,5,3.3184001669442953,116.28328347135255,8.40393955224253,276.5275725769195,0.9,v1.5
CHIP_00792,1,3.2035918674491413,94.1867776557827,5.233308688045027,368.1051658174987,0.78,v1.1
CHIP_00792,2,3.2060559071779364,97.73041578959973,4.347710958207612,294.60615016260596,0.81,v1.2
CHIP_00792,3,3.1942929874901616,156.06296034580294,8.61279444432169,298.90399789292496,0.84,v1.3
CHIP_00792,4,3.2591999419729576,205.91479661268292,3.1963351172867154,342.45029983738766,0.87,v1.4
CHIP_00792,5,3.302680751894857,234.6261469931985,8.008210612626845,143.54025056215164,0.9,v1.5
CHIP_00793,1,3.3209351430714547,77.03457395805712,7.781311438868093,223.77128651397743,0.78,v1.1
CHIP_00793,2,3.378700101487386,207.57449962032194,1.8564935176597563,417.88306135501443,0.81,v1.2
CHIP_00793,3,3.4122912208716256,97.33255620000475,7.822625570888172,204.09547939812825,0.84,v1.3
CHIP_00793,4,3.3908564091412035,145.43856769085815,2.660656862720156,418.09097334682446,0.87,v1.4
CHIP_00793,5,3.447367911660883,159.62212342877896,5.544945581792559,267.91503398722074,0.9,v1.5
CHIP_00794,1,3.3553222790473183,170.44183402904005,8.552725456702497,316.8161854076132,0.78,v1.1
CHIP_00794,2,3.4399858943203188,56.97852064937413,7.120890093955433,314.2374016874321,0.81,v1.2
CHIP_00794,3,3.3358981839967528,240.9235650938154,7.714243637234025,271.9737778148004,0.84,v1.3
CHIP_00794,4,3.214772226363716,54.18349379267323,6.400706396158549,398.3941083345235,0.87,v1.4
CHIP_00794,5,3.426807762463601,129.82146574548068,8.001716456014133,401.64774346290375,0.9,v1.5
CHIP_00795,1,3.3965950669822833,152.62464017061922,5.409444030071439,342.8028826171175,0.78,v1.1
CHIP_00795,2,3.368228033087056,126.27159102157829,4.776376358176494,321.5203457373223,0.81,v1.2
CHIP_00795,3,3.2381459486141546,124.58216254442331,1.980274135815129,219.2744916120395,0.84,v1.3
CHIP_00795,4,3.3744443241304776,200.35267772368573,5.421494674355931,363.26223291041435,0.87,v1.4
CHIP_00795,5,3.0768767107047497,171.40311635556748,2.5815472883181,232.80461160239764,0.9,v1.5
CHIP_00796,1,3.3649242989920527,190.9548240143661,1.6893775779969338,166.60330098525867,0.78,v1.1
CHIP_00796,2,3.2329145832912203,60.4095584721978,4.672290861025037,369.333437816871,0.81,v1.2
CHIP_00796,3,3.144794257916691,250.63510016373874,4.978622084927634,329.775290532814,0.84,v1.3
CHIP_00796,4,3.1971680895578767,202.06979578192843,5.967702149811768,320.36026610546867,0.87,v1.4
CHIP_00796,5,3.3386772726988023,85.32925186780577,6.321127269399681,356.34321210607214,0.9,v1.5
CHIP_00797,1,3.1469243619378315,136.52632486777483,4.8849602424187015,303.3924427028677,0.78,v1.1
CHIP_00797,2,3.372162318372979,190.9066923144022,5.3003520842876295,376.4694013477339,0.81,v1.2
CHIP_00797,3,3.16225326447569,163.06912341670127,1.471805855180981,260.1593855540578,0.84,v1.3
CHIP_00797,4,3.3481736305719014,185.70718831253845,6.087751116672761,425.92489423434665,0.87,v1.4
CHIP_00797,5,3.310856346783594,64.7794734264444,0.9526144584346756,220.6343736952613,0.9,v1.5
CHIP_00798,1,3.2001586643106537,151.87720583323485,4.397293789027436,223.85687939618236,0.78,v1.1
CHIP_00798,2,3.241719067409158,133.09804547091852,3.828432982780236,303.1155133253181,0.81,v1.2
CHIP_00798,3,3.394741106302918,117.56346705980431,5.665754643006089,465.58115333000165,0.84,v1.3
CHIP_00798,4,3.324507383113097,204.51910819200614,4.5548664483051065,393.5226651495317,0.87,v1.4
CHIP_00798,5,3.219634730655801,180.0818264876951,7.654411991068564,423.3708141015181,0.9,v1.5
CHIP_00799,1,3.312563490804469,136.5014520842385,2.7342635415292063,294.1176240790822,0.78,v1.1
CHIP_00799,2,3.3804214739563077,184.9009291008737,5.461048183893915,329.6483801747358,0.81,v1.2
CHIP_00799,3,3.467099378142584,184.0581260927364,5.0319060207560735,299.78235883968085,0.84,v1.3
CHIP_00799,4,3.3675618742126074,179.7192918200231,10.014247536787884,432.0544076499011,0.87,v1.4
CHIP_00799,5,3.1974938642682247,117.48283963403813,8.056545010404209,237.85796076411745,0.9,v1.5
CHIP_00800,1,3.3168522984595086,231.2229130395334,6.124185193308759,378.63325383407897,0.78,v1.1
CHIP_00800,2,3.322139788871662,146.45030600605878,1.8175390823564186,320.55995330504174,0.81,v1.2
CHIP_00800,3,3.2469968364868187,217.1393638944275,0.44922750391539523,259.40423405793,0.84,v1.3
CHIP_00800,4,3.4388595221339653,247.80682845963884,7.805492925681728,353.5457890862007,0.87,v1.4
CHIP_00800,5,3.1275907111407752,97.02768618125553,7.357759570596508,196.82049080532926,0.9,v1.5
CHIP_00801,1,3.276541279551069,134.43232375141457,6.338751463294824,353.6382102248068,0.78,v1.1
CHIP_00801,2,3.046125972868001,164.24466612800046,4.138822054534353,344.4917777496503,0.81,v1.2
CHIP_00801,3,3.122075117094928,200.79277151862811,4.071768442966011,269.044199089875,0.84,v1.3
CHIP_00801,4,3.463074215915806,143.1790943123879,7.475860016300122,298.0446254681637,0.87,v1.4
CHIP_00801,5,3.466497492204141,166.99131975123325,6.533543617327797,314.4106306801912,0.9,v1.5
CHIP_00802,1,3.2703852446841073,193.75515707227098,4.005350456439771,358.28597073843,0.78,v1.1
CHIP_00802,2,3.3961136174850513,176.83768210112027,3.616507410364661,335.80058338366706,0.81,v1.2
